% Indian_Name_Gender
% Akshay Gulati akshaygulati66[at]yahoo.co.in
% 12/08/2015,12:38:47
% Python Generated ARFF file
% Gender Model Type: Bigrams

@RELATION Gender_Bigrams

@ATTRIBUTE Bigrams_Male  NUMERIC
@ATTRIBUTE Bigrams_Female  NUMERIC
@ATTRIBUTE Bigrams  STRING
@ATTRIBUTE class        {Male,Female}

@DATA
0.0,1.0,ml,Female
72.0,136.0,ya,Female
96.0,612.0,ah,Female
31.0,168.0,ha,Female
2.0,29.0,ba,Female
10.0,96.0,ka,Female
2.0,29.0,ba,Female
9.0,14.0,um,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
24.0,6.0,ur,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
88.0,8.0,ad,Female
11.0,115.0,la,Female
96.0,612.0,ah,Female
6.0,35.0,za,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
0.0,1.0,mm,Female
96.0,612.0,ah,Female
9.0,14.0,um,Female
1.0,90.0,ia,Female
96.0,612.0,ah,Female
6.0,35.0,za,Female
10.0,42.0,sa,Female
10.0,42.0,sa,Female
1.0,90.0,ia,Female
37.0,258.0,na,Female
5.0,11.0,wa,Female
96.0,612.0,ah,Female
20.0,92.0,ma,Female
96.0,612.0,ah,Female
10.0,42.0,sa,Female
3.0,24.0,aa,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
6.0,35.0,za,Female
20.0,92.0,ma,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
9.0,61.0,da,Female
96.0,612.0,ah,Female
10.0,1.0,uj,Female
86.0,35.0,at,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
1.0,90.0,ia,Female
72.0,136.0,ya,Female
9.0,61.0,da,Female
96.0,612.0,ah,Female
31.0,168.0,ha,Female
96.0,612.0,ah,Female
421.0,62.0,an,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
20.0,92.0,ma,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
37.0,258.0,na,Female
3.0,24.0,aa,Female
98.0,159.0,ra,Female
88.0,8.0,ad,Female
421.0,62.0,an,Female
134.0,53.0,al,Female
110.0,36.0,am,Female
37.0,258.0,na,Female
6.0,2.0,ot,Female
96.0,612.0,ah,Female
37.0,258.0,na,Female
96.0,612.0,ah,Female
98.0,159.0,ra,Female
96.0,612.0,ah,Female
87.0,29.0,in,Female
37.0,258.0,na,Female
2.0,8.0,ne,Female
37.0,258.0,na,Female
421.0,62.0,an,Female
9.0,61.0,da,Female
37.0,258.0,na,Female
96.0,612.0,ah,Female
98.0,159.0,ra,Female
24.0,6.0,ur,Female
96.0,612.0,ah,Female
98.0,159.0,ra,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
56.0,65.0,en,Female
72.0,136.0,ya,Female
98.0,159.0,ra,Female
56.0,65.0,en,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
98.0,159.0,ra,Female
96.0,612.0,ah,Female
98.0,159.0,ra,Female
3.0,24.0,aa,Female
96.0,612.0,ah,Female
9.0,61.0,da,Female
37.0,258.0,na,Female
30.0,11.0,ab,Female
96.0,612.0,ah,Female
25.0,8.0,on,Female
1.0,90.0,ia,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
6.0,20.0,fa,Female
96.0,612.0,ah,Female
37.0,258.0,na,Female
12.0,3.0,ud,Female
96.0,612.0,ah,Female
98.0,159.0,ra,Female
56.0,65.0,en,Female
37.0,258.0,na,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
37.0,258.0,na,Female
72.0,136.0,ya,Female
96.0,612.0,ah,Female
37.0,258.0,na,Female
0.0,9.0,qa,Female
96.0,612.0,ah,Female
76.0,4.0,aj,Female
421.0,62.0,an,Female
2.0,29.0,ba,Female
30.0,11.0,ab,Female
96.0,612.0,ah,Female
25.0,8.0,on,Female
96.0,612.0,ah,Female
2.0,29.0,ba,Female
37.0,258.0,na,Female
86.0,35.0,at,Female
37.0,258.0,na,Female
98.0,159.0,ra,Female
1.0,90.0,ia,Female
37.0,258.0,na,Female
53.0,3.0,ay,Female
96.0,612.0,ah,Female
26.0,129.0,ta,Female
96.0,612.0,ah,Female
421.0,62.0,an,Female
72.0,136.0,ya,Female
31.0,168.0,ha,Female
87.0,29.0,in,Female
31.0,168.0,ha,Female
98.0,159.0,ra,Female
98.0,159.0,ra,Female
98.0,159.0,ra,Female
96.0,612.0,ah,Female
421.0,62.0,an,Female
72.0,136.0,ya,Female
1.0,90.0,ia,Female
323.0,28.0,sh,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
3.0,4.0,bi,Female
98.0,159.0,ra,Female
96.0,612.0,ah,Female
98.0,159.0,ra,Female
98.0,159.0,ra,Female
98.0,159.0,ra,Female
96.0,612.0,ah,Female
24.0,6.0,ur,Female
31.0,168.0,ha,Female
31.0,168.0,ha,Female
6.0,20.0,fa,Female
96.0,612.0,ah,Female
9.0,14.0,um,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
14.0,19.0,va,Female
25.0,8.0,on,Male
16.0,0.0,tt,Male
3.0,0.0,be,Male
48.0,18.0,el,Male
73.0,13.0,er,Male
110.0,36.0,am,Male
110.0,36.0,am,Male
5.0,2.0,om,Male
110.0,36.0,am,Male
56.0,65.0,en,Male
9.0,1.0,ai,Male
22.0,41.0,li,Male
25.0,8.0,on,Male
9.0,1.0,ai,Male
96.0,612.0,ah,Male
4.0,2.0,os,Male
4.0,0.0,ew,Male
110.0,36.0,am,Male
25.0,8.0,on,Male
73.0,13.0,er,Male
421.0,62.0,an,Male
134.0,53.0,al,Male
15.0,0.0,iv,Male
45.0,10.0,ak,Male
72.0,10.0,as,Male
3.0,0.0,rt,Male
118.0,11.0,th,Male
4.0,0.0,ew,Male
4.0,0.0,ew,Male
4.0,0.0,ch,Male
56.0,65.0,en,Male
87.0,29.0,in,Male
1.0,0.0,jy,Male
3.0,2.0,ny,Male
25.0,8.0,on,Male
35.0,11.0,az,Male
1.0,5.0,le,Male
23.0,2.0,eb,Male
59.0,5.0,im,Male
49.0,0.0,nt,Male
113.0,9.0,it,Male
421.0,62.0,an,Male
48.0,18.0,el,Male
25.0,8.0,on,Male
7.0,1.0,yl,Male
1.0,1.0,ve,Male
52.0,0.0,id,Male
1.0,0.0,ic,Male
56.0,65.0,en,Male
56.0,65.0,en,Male
3.0,0.0,rd,Male
86.0,35.0,at,Male
44.0,11.0,em,Male
421.0,62.0,an,Male
253.0,29.0,ar,Male
22.0,41.0,li,Male
96.0,612.0,ah,Male
31.0,168.0,ha,Male
96.0,612.0,ah,Male
421.0,62.0,an,Male
16.0,0.0,tt,Male
1.0,4.0,ly,Male
48.0,18.0,el,Male
48.0,18.0,el,Male
4.0,0.0,ch,Male
59.0,5.0,im,Male
25.0,8.0,on,Male
421.0,62.0,an,Male
421.0,62.0,an,Male
134.0,53.0,al,Male
134.0,53.0,al,Male
48.0,18.0,el,Male
98.0,159.0,ra,Male
48.0,18.0,el,Male
1.0,0.0,ix,Male
20.0,11.0,is,Male
3.0,0.0,be,Male
48.0,18.0,el,Male
22.0,41.0,li,Male
113.0,9.0,it,Male
5.0,2.0,om,Male
25.0,8.0,on,Male
66.0,10.0,il,Male
88.0,8.0,ad,Male
25.0,8.0,on,Male
24.0,6.0,ur,Male
110.0,36.0,am,Male
134.0,53.0,al,Male
421.0,62.0,an,Male
48.0,18.0,el,Male
1.0,5.0,ea,Male
421.0,62.0,an,Male
14.0,0.0,od,Male
5.0,0.0,ke,Male
98.0,159.0,ra,Male
110.0,36.0,am,Male
1.0,0.0,ac,Male
96.0,612.0,ah,Male
48.0,18.0,el,Male
48.0,18.0,el,Male
66.0,10.0,il,Male
48.0,18.0,el,Male
113.0,9.0,it,Male
1.0,0.0,zy,Male
5.0,2.0,ob,Male
25.0,8.0,on,Male
5.0,0.0,ke,Male
9.0,3.0,es,Male
118.0,11.0,th,Male
40.0,5.0,ed,Male
118.0,11.0,th,Male
25.0,8.0,on,Male
16.0,0.0,tt,Male
421.0,62.0,an,Male
56.0,65.0,en,Male
23.0,2.0,eb,Male
96.0,612.0,ah,Male
40.0,5.0,ed,Male
96.0,612.0,ah,Male
1.0,0.0,ns,Male
40.0,5.0,ed,Male
1.0,1.0,my,Male
14.0,0.0,od,Male
2.0,0.0,ck,Male
14.0,0.0,od,Male
2.0,0.0,ro,Male
59.0,5.0,im,Male
59.0,5.0,im,Male
5.0,2.0,ob,Male
1.0,0.0,oe,Male
48.0,18.0,el,Male
7.0,0.0,ey,Male
1.0,0.0,hn,Male
421.0,62.0,an,Male
3.0,2.0,ny,Male
25.0,8.0,on,Male
96.0,612.0,ah,Male
72.0,10.0,as,Male
421.0,62.0,an,Male
25.0,8.0,on,Male
3.0,2.0,ny,Male
12.0,0.0,ef,Male
1.0,0.0,ph,Male
323.0,28.0,sh,Male
1.0,1.0,ua,Male
5.0,11.0,wa,Male
96.0,612.0,ah,Male
134.0,53.0,al,Male
12.0,3.0,ud,Male
96.0,612.0,ah,Male
1.0,0.0,dd,Male
1.0,0.0,lb,Male
23.0,2.0,eb,Male
44.0,11.0,em,Male
35.0,11.0,az,Male
3.0,0.0,be,Male
73.0,13.0,er,Male
421.0,62.0,an,Male
2.0,4.0,ce,Male
8.0,4.0,us,Male
48.0,18.0,el,Male
36.0,0.0,ev,Male
6.0,27.0,vi,Male
6.0,2.0,ot,Male
5.0,0.0,ke,Male
73.0,13.0,er,Male
31.0,63.0,hi,Male
1.0,1.0,lm,Male
48.0,18.0,el,Male
1.0,0.0,rk,Male
16.0,0.0,tt,Male
4.0,0.0,ew,Male
112.0,6.0,ir,Male
48.0,18.0,el,Male
96.0,612.0,ah,Male
48.0,18.0,el,Male
5.0,0.0,ke,Male
2.0,0.0,he,Male
9.0,1.0,ai,Male
9.0,3.0,es,Male
2.0,0.0,he,Male
86.0,35.0,at,Male
1.0,0.0,te,Male
421.0,62.0,an,Male
48.0,18.0,el,Male
14.0,0.0,od,Male
96.0,612.0,ah,Male
110.0,36.0,am,Male
40.0,5.0,ed,Male
56.0,65.0,en,Male
2.0,4.0,ce,Male
72.0,10.0,as,Male
421.0,62.0,an,Male
421.0,62.0,an,Male
48.0,18.0,el,Male
56.0,65.0,en,Male
3.0,0.0,rd,Male
25.0,8.0,on,Male
25.0,8.0,on,Male
48.0,18.0,el,Male
35.0,6.0,ul,Male
118.0,11.0,th,Male
1.0,0.0,mo,Male
31.0,168.0,ha,Male
25.0,8.0,on,Male
421.0,62.0,an,Male
25.0,8.0,on,Male
56.0,65.0,en,Male
9.0,1.0,ai,Male
253.0,29.0,ar,Male
72.0,10.0,as,Male
72.0,10.0,as,Male
72.0,136.0,ya,Male
96.0,612.0,ah,Male
48.0,18.0,el,Male
2.0,8.0,ne,Male
48.0,18.0,el,Male
19.0,7.0,or,Male
49.0,0.0,nt,Male
1.0,0.0,ov,Male
52.0,0.0,id,Male
66.0,10.0,il,Male
20.0,11.0,is,Male
38.0,6.0,et,Male
25.0,8.0,on,Male
9.0,61.0,da,Male
96.0,612.0,ah,Male
14.0,5.0,di,Male
40.0,5.0,ed,Male
72.0,136.0,ya,Male
2.0,0.0,ro,Male
96.0,612.0,ah,Male
12.0,0.0,ef,Male
1.0,0.0,fu,Male
134.0,53.0,al,Male
4.0,0.0,ch,Male
96.0,612.0,ah,Male
1.0,2.0,ry,Male
2.0,0.0,ck,Male
421.0,62.0,an,Male
112.0,6.0,ir,Male
421.0,62.0,an,Male
40.0,5.0,ed,Male
88.0,8.0,ad,Male
25.0,8.0,on,Male
40.0,5.0,ed,Male
96.0,612.0,ah,Male
5.0,0.0,ke,Male
36.0,0.0,ev,Male
15.0,0.0,iv,Male
87.0,29.0,in,Male
96.0,612.0,ah,Female
0.0,10.0,ie,Female
0.0,5.0,by,Female
66.0,10.0,il,Female
98.0,159.0,ra,Female
37.0,258.0,na,Female
96.0,612.0,ah,Female
37.0,258.0,na,Female
2.0,8.0,ne,Female
9.0,3.0,es,Female
87.0,29.0,in,Female
37.0,258.0,na,Female
31.0,168.0,ha,Female
14.0,19.0,va,Female
323.0,28.0,sh,Female
10.0,42.0,sa,Female
6.0,35.0,za,Female
14.0,19.0,va,Female
10.0,42.0,sa,Female
1.0,90.0,ia,Female
10.0,42.0,sa,Female
72.0,136.0,ya,Female
6.0,35.0,za,Female
1.0,4.0,ze,Female
20.0,11.0,is,Female
20.0,11.0,is,Female
2.0,3.0,nn,Female
2.0,8.0,ne,Female
0.0,10.0,ie,Female
6.0,2.0,ot,Female
2.0,4.0,ce,Female
118.0,11.0,th,Female
11.0,115.0,la,Female
11.0,115.0,la,Female
87.0,29.0,in,Female
98.0,159.0,ra,Female
38.0,6.0,et,Female
1.0,90.0,ia,Female
98.0,159.0,ra,Female
14.0,19.0,va,Female
72.0,136.0,ya,Female
11.0,115.0,la,Female
11.0,115.0,la,Female
2.0,29.0,ba,Female
0.0,7.0,ca,Female
10.0,96.0,ka,Female
0.0,1.0,ky,Female
0.0,2.0,ss,Female
0.0,10.0,ie,Female
118.0,11.0,th,Female
3.0,2.0,ny,Female
9.0,61.0,da,Female
0.0,2.0,sy,Female
37.0,258.0,na,Female
2.0,2.0,ty,Female
96.0,612.0,ah,Female
20.0,92.0,ma,Female
31.0,168.0,ha,Female
11.0,115.0,la,Female
3.0,5.0,ol,Female
11.0,115.0,la,Female
2.0,4.0,ce,Female
37.0,258.0,na,Female
14.0,19.0,va,Female
14.0,19.0,va,Female
1.0,5.0,le,Female
34.0,111.0,ni,Female
0.0,7.0,ca,Female
98.0,159.0,ra,Female
14.0,19.0,va,Female
9.0,61.0,da,Female
37.0,258.0,na,Female
0.0,10.0,ie,Female
0.0,5.0,by,Female
96.0,612.0,ah,Female
98.0,159.0,ra,Female
37.0,258.0,na,Female
11.0,115.0,la,Female
96.0,612.0,ah,Female
37.0,258.0,na,Female
37.0,258.0,na,Female
98.0,159.0,ra,Female
96.0,612.0,ah,Female
113.0,9.0,it,Female
37.0,258.0,na,Female
37.0,258.0,na,Female
96.0,612.0,ah,Female
6.0,35.0,za,Female
37.0,258.0,na,Female
1.0,90.0,ia,Female
98.0,159.0,ra,Female
118.0,11.0,th,Female
6.0,35.0,za,Female
118.0,11.0,th,Female
118.0,11.0,th,Female
0.0,1.0,se,Female
0.0,1.0,ye,Female
96.0,612.0,ah,Female
73.0,13.0,er,Female
37.0,258.0,na,Female
14.0,19.0,va,Female
2.0,8.0,ne,Female
1.0,1.0,ve,Female
0.0,10.0,ie,Female
118.0,11.0,th,Female
25.0,8.0,on,Female
2.0,2.0,ty,Female
20.0,92.0,ma,Female
0.0,5.0,by,Female
3.0,4.0,bi,Female
0.0,5.0,by,Female
9.0,61.0,da,Female
37.0,258.0,na,Female
66.0,10.0,il,Female
1.0,5.0,le,Female
1.0,90.0,ia,Female
72.0,136.0,ya,Female
72.0,136.0,ya,Female
11.0,115.0,la,Female
11.0,115.0,la,Female
1.0,5.0,le,Female
98.0,159.0,ra,Female
113.0,9.0,it,Female
56.0,65.0,en,Female
96.0,612.0,ah,Female
11.0,115.0,la,Female
20.0,11.0,is,Female
37.0,258.0,na,Female
22.0,41.0,li,Female
48.0,18.0,el,Female
48.0,18.0,el,Female
6.0,35.0,za,Female
2.0,4.0,ce,Female
113.0,9.0,it,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
1.0,90.0,ia,Female
14.0,19.0,va,Female
72.0,136.0,ya,Female
11.0,115.0,la,Female
9.0,61.0,da,Female
0.0,1.0,pe,Female
98.0,159.0,ra,Female
1.0,90.0,ia,Female
37.0,258.0,na,Female
10.0,42.0,sa,Female
31.0,168.0,ha,Female
11.0,115.0,la,Female
1.0,90.0,ia,Female
2.0,29.0,ba,Female
4.0,3.0,yn,Female
48.0,18.0,el,Female
0.0,2.0,ae,Female
2.0,4.0,ce,Female
20.0,92.0,ma,Female
20.0,11.0,is,Female
31.0,168.0,ha,Female
0.0,7.0,ca,Female
0.0,10.0,ie,Female
48.0,18.0,el,Female
421.0,62.0,an,Female
0.0,10.0,ie,Female
11.0,115.0,la,Female
9.0,61.0,da,Female
37.0,258.0,na,Female
37.0,258.0,na,Female
0.0,1.0,oy,Female
37.0,258.0,na,Female
118.0,11.0,th,Female
1.0,1.0,dy,Female
37.0,258.0,na,Female
48.0,18.0,el,Female
96.0,612.0,ah,Female
72.0,136.0,ya,Female
56.0,65.0,en,Female
1.0,90.0,ia,Female
96.0,612.0,ah,Female
98.0,159.0,ra,Female
14.0,19.0,va,Female
48.0,18.0,el,Female
1.0,5.0,ea,Female
96.0,612.0,ah,Female
1.0,90.0,ia,Female
37.0,258.0,na,Female
1.0,90.0,ia,Female
1.0,90.0,ia,Female
2.0,29.0,ba,Female
0.0,5.0,by,Female
98.0,159.0,ra,Female
10.0,42.0,sa,Female
38.0,6.0,et,Female
37.0,258.0,na,Female
1.0,90.0,ia,Female
6.0,35.0,za,Female
118.0,11.0,th,Female
20.0,11.0,is,Female
37.0,258.0,na,Female
11.0,115.0,la,Female
31.0,168.0,ha,Female
37.0,258.0,na,Female
11.0,115.0,la,Female
98.0,159.0,ra,Female
20.0,15.0,ee,Female
35.0,47.0,ri,Female
110.0,36.0,am,Female
4.0,3.0,yn,Female
37.0,258.0,na,Female
31.0,168.0,ha,Female
1.0,2.0,ry,Female
37.0,258.0,na,Female
98.0,159.0,ra,Female
98.0,159.0,ra,Female
3.0,5.0,ol,Female
22.0,41.0,li,Female
1.0,5.0,le,Female
11.0,115.0,la,Female
72.0,136.0,ya,Female
110.0,36.0,am,Female
1.0,4.0,ly,Female
14.0,19.0,va,Female
10.0,15.0,mi,Female
72.0,136.0,ya,Female
0.0,10.0,ie,Female
1.0,90.0,ia,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
98.0,159.0,ra,Female
6.0,35.0,za,Female
37.0,258.0,na,Female
1.0,90.0,ia,Female
9.0,61.0,da,Female
98.0,159.0,ra,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
20.0,15.0,ee,Female
9.0,61.0,da,Female
22.0,41.0,li,Female
96.0,612.0,ah,Female
48.0,18.0,el,Female
48.0,18.0,el,Female
48.0,18.0,el,Female
113.0,9.0,it,Female
11.0,115.0,la,Female
3.0,1.0,zi,Female
2.0,29.0,ba,Female
0.0,7.0,ca,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
37.0,258.0,na,Female
37.0,258.0,na,Female
48.0,18.0,el,Female
37.0,258.0,na,Female
10.0,96.0,ka,Female
22.0,41.0,li,Female
34.0,111.0,ni,Female
118.0,11.0,th,Female
37.0,258.0,na,Female
1.0,4.0,ly,Female
0.0,1.0,me,Female
31.0,168.0,ha,Female
98.0,159.0,ra,Female
96.0,612.0,ah,Female
9.0,1.0,ai,Female
35.0,47.0,ri,Female
11.0,115.0,la,Female
96.0,612.0,ah,Female
