% Indian_Name_Gender
% Akshay Gulati akshaygulati66[at]yahoo.co.in
% 12/08/2015,12:38:47
% Python Generated ARFF file
% Gender Model Type: Unigrams

@RELATION Gender_Unigrams

@ATTRIBUTE Unigrams_Male  NUMERIC
@ATTRIBUTE Unigrams_Female  NUMERIC
@ATTRIBUTE Unigram  STRING
@ATTRIBUTE class        {Male,Female}

@DATA
621.0,657.0,h,Male
618.0,175.0,n,Male
618.0,175.0,n,Male
78.0,24.0,y,Male
78.0,24.0,y,Male
618.0,175.0,n,Male
70.0,17.0,z,Male
42.0,54.0,e,Male
110.0,21.0,b,Male
235.0,70.0,m,Male
327.0,55.0,t,Male
327.0,55.0,t,Male
618.0,175.0,n,Male
297.0,96.0,l,Male
618.0,175.0,n,Male
297.0,96.0,l,Male
42.0,54.0,e,Male
254.0,19.0,d,Male
2.0,0.0,c,Male
618.0,175.0,n,Male
618.0,175.0,n,Male
254.0,19.0,d,Male
327.0,55.0,t,Male
235.0,70.0,m,Male
618.0,175.0,n,Male
502.0,67.0,r,Male
234.0,434.0,i,Male
621.0,657.0,h,Male
377.0,1549.0,a,Male
621.0,657.0,h,Male
618.0,175.0,n,Male
327.0,55.0,t,Male
78.0,24.0,y,Male
297.0,96.0,l,Male
297.0,96.0,l,Male
621.0,657.0,h,Male
235.0,70.0,m,Male
618.0,175.0,n,Male
618.0,175.0,n,Male
618.0,175.0,n,Male
297.0,96.0,l,Male
297.0,96.0,l,Male
297.0,96.0,l,Male
377.0,1549.0,a,Male
297.0,96.0,l,Male
2.0,0.0,x,Male
120.0,33.0,s,Male
42.0,54.0,e,Male
297.0,96.0,l,Male
234.0,434.0,i,Male
327.0,55.0,t,Male
235.0,70.0,m,Male
618.0,175.0,n,Male
297.0,96.0,l,Male
254.0,19.0,d,Male
618.0,175.0,n,Male
502.0,67.0,r,Male
235.0,70.0,m,Male
297.0,96.0,l,Male
618.0,175.0,n,Male
297.0,96.0,l,Male
377.0,1549.0,a,Male
618.0,175.0,n,Male
254.0,19.0,d,Male
42.0,54.0,e,Male
377.0,1549.0,a,Male
235.0,70.0,m,Male
2.0,0.0,c,Male
621.0,657.0,h,Male
297.0,96.0,l,Male
297.0,96.0,l,Male
297.0,96.0,l,Male
297.0,96.0,l,Male
327.0,55.0,t,Male
78.0,24.0,y,Male
110.0,21.0,b,Male
618.0,175.0,n,Male
42.0,54.0,e,Male
120.0,33.0,s,Male
621.0,657.0,h,Male
254.0,19.0,d,Male
621.0,657.0,h,Male
618.0,175.0,n,Male
327.0,55.0,t,Male
618.0,175.0,n,Male
618.0,175.0,n,Male
110.0,21.0,b,Male
621.0,657.0,h,Male
254.0,19.0,d,Male
621.0,657.0,h,Male
120.0,33.0,s,Male
254.0,19.0,d,Male
78.0,24.0,y,Male
254.0,19.0,d,Male
128.0,13.0,k,Male
254.0,19.0,d,Male
6.0,5.0,o,Male
235.0,70.0,m,Male
235.0,70.0,m,Male
110.0,21.0,b,Male
42.0,54.0,e,Male
297.0,96.0,l,Male
78.0,24.0,y,Male
618.0,175.0,n,Male
618.0,175.0,n,Male
78.0,24.0,y,Male
618.0,175.0,n,Male
621.0,657.0,h,Male
120.0,33.0,s,Male
618.0,175.0,n,Male
618.0,175.0,n,Male
78.0,24.0,y,Male
50.0,7.0,f,Male
621.0,657.0,h,Male
621.0,657.0,h,Male
377.0,1549.0,a,Male
377.0,1549.0,a,Male
621.0,657.0,h,Male
297.0,96.0,l,Male
254.0,19.0,d,Male
621.0,657.0,h,Male
254.0,19.0,d,Male
110.0,21.0,b,Male
110.0,21.0,b,Male
235.0,70.0,m,Male
70.0,17.0,z,Male
42.0,54.0,e,Male
502.0,67.0,r,Male
618.0,175.0,n,Male
42.0,54.0,e,Male
120.0,33.0,s,Male
297.0,96.0,l,Male
85.0,0.0,v,Male
234.0,434.0,i,Male
327.0,55.0,t,Male
42.0,54.0,e,Male
502.0,67.0,r,Male
234.0,434.0,i,Male
235.0,70.0,m,Male
297.0,96.0,l,Male
128.0,13.0,k,Male
327.0,55.0,t,Male
5.0,0.0,w,Male
502.0,67.0,r,Male
297.0,96.0,l,Male
621.0,657.0,h,Male
297.0,96.0,l,Male
42.0,54.0,e,Male
42.0,54.0,e,Male
234.0,434.0,i,Male
120.0,33.0,s,Male
42.0,54.0,e,Male
327.0,55.0,t,Male
42.0,54.0,e,Male
618.0,175.0,n,Male
297.0,96.0,l,Male
254.0,19.0,d,Male
621.0,657.0,h,Male
235.0,70.0,m,Male
254.0,19.0,d,Male
618.0,175.0,n,Male
42.0,54.0,e,Male
120.0,33.0,s,Male
618.0,175.0,n,Male
618.0,175.0,n,Male
297.0,96.0,l,Male
618.0,175.0,n,Male
254.0,19.0,d,Male
618.0,175.0,n,Male
618.0,175.0,n,Male
297.0,96.0,l,Male
297.0,96.0,l,Male
621.0,657.0,h,Male
6.0,5.0,o,Male
377.0,1549.0,a,Male
618.0,175.0,n,Male
618.0,175.0,n,Male
618.0,175.0,n,Male
618.0,175.0,n,Male
234.0,434.0,i,Male
502.0,67.0,r,Male
120.0,33.0,s,Male
120.0,33.0,s,Male
377.0,1549.0,a,Male
621.0,657.0,h,Male
297.0,96.0,l,Male
42.0,54.0,e,Male
297.0,96.0,l,Male
502.0,67.0,r,Male
327.0,55.0,t,Male
85.0,0.0,v,Male
254.0,19.0,d,Male
297.0,96.0,l,Male
120.0,33.0,s,Male
327.0,55.0,t,Male
618.0,175.0,n,Male
377.0,1549.0,a,Male
621.0,657.0,h,Male
234.0,434.0,i,Male
254.0,19.0,d,Male
377.0,1549.0,a,Male
6.0,5.0,o,Male
621.0,657.0,h,Male
50.0,7.0,f,Male
113.0,21.0,u,Male
297.0,96.0,l,Male
621.0,657.0,h,Male
621.0,657.0,h,Male
78.0,24.0,y,Male
128.0,13.0,k,Male
618.0,175.0,n,Male
502.0,67.0,r,Male
618.0,175.0,n,Male
254.0,19.0,d,Male
254.0,19.0,d,Male
618.0,175.0,n,Male
254.0,19.0,d,Male
621.0,657.0,h,Male
42.0,54.0,e,Male
85.0,0.0,v,Male
85.0,0.0,v,Male
618.0,175.0,n,Male
621.0,657.0,h,Female
42.0,54.0,e,Female
78.0,24.0,y,Female
297.0,96.0,l,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
42.0,54.0,e,Female
120.0,33.0,s,Female
618.0,175.0,n,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
42.0,54.0,e,Female
120.0,33.0,s,Female
120.0,33.0,s,Female
618.0,175.0,n,Female
42.0,54.0,e,Female
42.0,54.0,e,Female
327.0,55.0,t,Female
42.0,54.0,e,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
618.0,175.0,n,Female
377.0,1549.0,a,Female
327.0,55.0,t,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
78.0,24.0,y,Female
120.0,33.0,s,Female
42.0,54.0,e,Female
621.0,657.0,h,Female
78.0,24.0,y,Female
377.0,1549.0,a,Female
78.0,24.0,y,Female
377.0,1549.0,a,Female
78.0,24.0,y,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
297.0,96.0,l,Female
377.0,1549.0,a,Female
42.0,54.0,e,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
42.0,54.0,e,Female
234.0,434.0,i,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
42.0,54.0,e,Female
78.0,24.0,y,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
327.0,55.0,t,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
42.0,54.0,e,Female
42.0,54.0,e,Female
621.0,657.0,h,Female
502.0,67.0,r,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
42.0,54.0,e,Female
42.0,54.0,e,Female
42.0,54.0,e,Female
621.0,657.0,h,Female
618.0,175.0,n,Female
78.0,24.0,y,Female
377.0,1549.0,a,Female
78.0,24.0,y,Female
234.0,434.0,i,Female
78.0,24.0,y,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
297.0,96.0,l,Female
42.0,54.0,e,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
42.0,54.0,e,Female
377.0,1549.0,a,Female
327.0,55.0,t,Female
618.0,175.0,n,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
120.0,33.0,s,Female
377.0,1549.0,a,Female
234.0,434.0,i,Female
297.0,96.0,l,Female
297.0,96.0,l,Female
377.0,1549.0,a,Female
42.0,54.0,e,Female
327.0,55.0,t,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
42.0,54.0,e,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
618.0,175.0,n,Female
297.0,96.0,l,Female
42.0,54.0,e,Female
42.0,54.0,e,Female
377.0,1549.0,a,Female
120.0,33.0,s,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
42.0,54.0,e,Female
297.0,96.0,l,Female
618.0,175.0,n,Female
42.0,54.0,e,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
78.0,24.0,y,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
78.0,24.0,y,Female
377.0,1549.0,a,Female
297.0,96.0,l,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
618.0,175.0,n,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
297.0,96.0,l,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
78.0,24.0,y,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
327.0,55.0,t,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
120.0,33.0,s,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
42.0,54.0,e,Female
234.0,434.0,i,Female
235.0,70.0,m,Female
618.0,175.0,n,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
78.0,24.0,y,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
297.0,96.0,l,Female
234.0,434.0,i,Female
42.0,54.0,e,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
235.0,70.0,m,Female
78.0,24.0,y,Female
377.0,1549.0,a,Female
234.0,434.0,i,Female
377.0,1549.0,a,Female
42.0,54.0,e,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
42.0,54.0,e,Female
