% Indian_Name_Religion
% Akshay Gulati akshaygulati66[at]yahoo.co.in
% 11/08/15
% Python Generated ARFF file
%  
% Belief Model Type: Depth = 3
%
%

@RELATION Religion

@ATTRIBUTE Hinduism  NUMERIC
@ATTRIBUTE Islam  NUMERIC
@ATTRIBUTE Christianity  NUMERIC
@ATTRIBUTE class        {Hinduism,Islam,Christianity}

@DATA
26.0,49.0,8.0,Islam
4.5,8.5,1.5,Islam
7.0,21.0,0.0,Islam
0.0,0.5,0.0,Islam
0.5,1.5,0.0,Islam
0.0,1.5,0.5,Islam
0.5,11.0,0.0,Islam
1.0,12.5,0.5,Islam
1.0,10.5,0.0,Islam
0.5,9.0,0.0,Islam
0.0,0.0,0.0,Islam
10.5,28.5,4.0,Islam
14.5,24.5,3.5,Islam
12.0,28.0,5.5,Islam
15.0,29.5,5.5,Islam
4.5,20.0,0.5,Islam
16.0,15.0,1.0,Islam
15.0,31.5,4.5,Islam
19.5,35.0,3.0,Islam
4.5,4.5,0.0,Islam
5.0,17.5,3.5,Islam
0.0,4.5,0.5,Islam
3.5,1.0,0.0,Islam
10.0,14.5,2.0,Islam
4.0,6.0,0.5,Islam
20.0,43.0,5.5,Islam
1.5,12.0,0.5,Islam
0.0,8.5,0.0,Islam
4.5,30.5,3.0,Islam
23.5,66.5,15.5,Islam
0.0,8.5,0.0,Islam
1.5,11.5,0.0,Islam
9.0,8.0,1.0,Islam
10.0,37.5,4.0,Islam
7.0,6.5,2.0,Islam
0.5,14.0,1.0,Islam
11.0,23.0,4.0,Islam
19.0,14.0,1.0,Islam
3.0,5.5,2.0,Islam
0.5,0.0,0.0,Islam
0.5,3.5,0.5,Islam
0.0,2.5,0.0,Islam
1.5,2.0,0.0,Islam
2.0,4.5,1.0,Islam
7.0,13.0,1.5,Islam
14.5,31.0,7.5,Islam
11.0,37.5,4.0,Islam
17.0,42.0,5.0,Islam
3.0,4.5,0.0,Islam
3.0,7.5,1.5,Islam
0.0,2.0,0.5,Islam
5.0,6.5,2.0,Islam
0.5,9.5,1.0,Islam
2.0,28.5,0.5,Islam
9.0,42.0,2.5,Islam
5.5,20.0,0.5,Islam
2.5,9.0,0.5,Islam
0.0,0.0,0.0,Islam
0.5,0.0,0.5,Islam
4.0,9.0,0.0,Islam
0.0,0.0,0.0,Islam
17.5,5.5,0.0,Islam
7.0,29.0,3.5,Islam
3.5,6.0,1.5,Islam
9.0,31.5,3.5,Islam
10.0,29.5,4.5,Islam
1.0,17.5,1.5,Islam
6.5,16.0,5.0,Islam
17.5,54.5,2.5,Islam
3.5,12.5,1.0,Islam
7.0,24.0,0.0,Islam
17.0,54.0,7.0,Islam
14.5,52.5,9.5,Islam
0.5,10.5,0.0,Islam
0.0,8.0,0.0,Islam
0.0,8.0,0.0,Islam
1.0,3.5,0.0,Islam
0.5,5.0,0.0,Islam
14.0,56.0,10.0,Islam
3.0,27.0,4.5,Islam
8.0,22.5,4.5,Islam
0.5,15.5,1.0,Islam
6.5,27.5,5.5,Islam
12.5,46.0,7.0,Islam
0.5,3.5,0.0,Islam
17.5,57.0,8.0,Islam
3.0,8.0,0.5,Islam
2.0,14.0,1.5,Islam
7.0,38.5,5.5,Islam
16.0,50.5,9.0,Islam
11.5,24.0,7.5,Islam
8.5,27.5,4.5,Islam
4.0,7.0,0.5,Islam
2.0,8.0,1.5,Islam
7.5,44.0,10.5,Islam
16.0,19.5,2.0,Islam
3.5,8.5,0.0,Islam
0.5,0.5,0.0,Islam
0.0,8.5,0.0,Islam
0.0,11.0,0.0,Islam
0.0,7.0,0.0,Islam
2.5,10.0,0.5,Islam
4.0,24.0,3.0,Islam
0.0,16.0,1.0,Islam
6.0,30.5,3.0,Islam
8.5,47.0,3.0,Islam
1.0,9.5,1.0,Islam
7.0,44.5,10.0,Islam
1.5,18.5,2.0,Islam
0.0,20.0,1.0,Islam
4.0,19.0,2.5,Islam
5.0,36.5,2.0,Islam
0.0,21.5,0.5,Islam
9.0,20.0,4.5,Islam
0.5,6.0,0.0,Islam
22.5,43.5,7.0,Islam
7.0,22.5,1.0,Islam
8.0,33.5,2.0,Islam
5.5,15.5,0.0,Islam
4.0,20.5,0.5,Islam
3.0,18.0,0.0,Islam
0.0,2.5,0.0,Islam
3.0,2.5,0.5,Islam
0.0,0.0,0.0,Islam
0.5,1.0,0.0,Islam
0.5,3.0,0.0,Islam
0.0,0.0,0.0,Islam
28.0,23.5,3.0,Islam
0.5,0.0,0.0,Islam
0.5,3.5,0.5,Islam
0.0,4.5,0.0,Islam
2.5,29.0,3.5,Islam
11.0,11.0,0.5,Islam
1.0,21.0,2.0,Islam
0.0,12.0,2.5,Islam
0.0,0.0,0.0,Islam
0.5,2.5,0.0,Islam
0.0,8.5,0.0,Islam
0.0,1.5,0.0,Islam
0.0,10.5,0.0,Islam
0.5,16.5,0.0,Islam
0.0,18.0,0.0,Islam
0.0,11.5,0.5,Islam
0.0,3.0,0.0,Islam
0.5,8.5,0.0,Islam
0.0,2.0,0.0,Islam
0.0,0.0,0.0,Islam
0.0,12.5,0.0,Islam
12.5,13.0,6.0,Islam
0.0,0.5,0.0,Islam
0.5,0.5,0.0,Islam
0.0,0.5,0.0,Islam
0.0,1.0,0.0,Islam
12.5,1.0,0.0,Islam
7.5,2.0,0.5,Islam
0.5,8.0,0.5,Islam
0.0,1.5,0.0,Islam
3.5,5.5,1.0,Islam
0.0,4.5,0.0,Islam
0.0,6.0,0.0,Islam
0.0,2.5,0.0,Islam
0.0,4.5,0.0,Islam
0.0,6.0,0.5,Islam
0.0,7.0,0.0,Islam
1.0,4.5,0.0,Islam
0.0,4.5,0.0,Islam
0.0,10.0,0.0,Islam
0.0,1.0,0.0,Islam
2.0,6.5,2.5,Islam
4.5,2.5,2.0,Islam
0.0,17.0,0.5,Islam
5.0,15.5,1.5,Islam
7.5,18.0,1.5,Islam
0.0,3.5,0.0,Islam
3.0,14.5,4.5,Islam
2.5,14.5,1.0,Islam
7.5,18.5,3.5,Islam
0.0,1.0,0.0,Islam
0.0,1.0,0.0,Islam
15.0,35.5,8.5,Islam
1.0,3.0,0.5,Islam
8.5,9.0,4.0,Islam
10.0,13.0,3.0,Islam
13.5,16.5,9.0,Islam
0.0,3.0,0.0,Islam
2.0,0.0,0.0,Islam
18.5,29.5,14.0,Islam
0.5,3.5,0.5,Islam
1.0,1.0,1.0,Islam
4.5,8.5,6.5,Islam
4.5,16.0,4.5,Islam
0.0,4.5,0.0,Islam
0.0,3.5,0.0,Islam
5.0,12.0,3.0,Islam
0.0,0.5,0.0,Islam
1.0,6.5,0.0,Islam
0.0,2.0,1.0,Islam
2.5,4.5,0.5,Islam
10.5,18.0,4.5,Islam
1.5,7.0,7.0,Islam
8.5,11.5,6.0,Islam
10.5,24.5,8.0,Islam
4.0,7.0,2.0,Islam
7.0,7.0,4.5,Islam
10.0,8.5,4.5,Islam
2.0,4.5,0.5,Islam
3.0,3.5,2.5,Islam
3.5,3.5,0.0,Islam
11.0,6.5,1.5,Islam
0.5,2.5,0.5,Islam
0.0,4.0,1.0,Islam
0.0,7.5,0.0,Islam
2.0,18.0,0.0,Islam
0.0,20.0,0.0,Islam
0.0,8.5,0.5,Islam
0.0,4.5,0.0,Islam
0.0,8.5,0.0,Islam
0.0,5.0,0.0,Islam
0.0,9.0,0.0,Islam
2.5,21.0,0.0,Islam
0.0,4.0,0.0,Islam
4.5,37.5,1.0,Islam
2.0,27.0,0.5,Islam
0.0,0.5,0.0,Islam
2.0,37.5,3.5,Islam
0.0,31.0,0.5,Islam
5.0,15.0,0.0,Islam
0.0,7.5,0.0,Islam
0.0,8.0,0.0,Islam
1.0,7.0,0.0,Islam
0.0,3.0,0.0,Islam
0.0,15.5,0.0,Islam
10.0,15.5,0.5,Islam
0.0,0.0,0.0,Islam
5.0,13.5,0.0,Islam
2.0,4.0,1.0,Islam
11.0,16.0,2.5,Islam
0.0,17.0,0.0,Islam
26.5,64.5,14.0,Islam
12.5,44.0,6.0,Islam
3.5,9.0,0.0,Islam
0.0,7.5,0.0,Islam
1.0,9.5,0.0,Islam
0.5,2.0,0.0,Islam
7.5,31.0,3.0,Islam
5.0,6.5,0.0,Islam
0.0,4.0,0.0,Islam
3.0,14.5,0.0,Islam
0.5,7.5,0.0,Islam
1.5,6.5,0.0,Islam
9.0,56.0,5.0,Islam
3.5,38.0,2.5,Islam
5.0,24.5,0.5,Islam
0.5,22.0,0.0,Islam
8.5,26.0,0.5,Islam
1.5,23.0,0.0,Islam
7.0,9.0,0.0,Islam
4.5,23.5,0.0,Islam
0.0,0.5,0.0,Islam
2.5,10.0,0.0,Islam
4.5,27.0,2.0,Islam
1.0,21.5,0.5,Islam
2.5,10.5,0.0,Islam
2.5,11.5,0.0,Islam
2.5,5.0,0.0,Islam
0.5,6.0,0.0,Islam
0.0,8.5,0.0,Islam
0.0,10.5,0.0,Islam
0.0,8.0,0.0,Islam
0.5,2.5,0.0,Islam
9.5,10.0,0.5,Islam
0.5,7.5,0.0,Islam
0.0,5.5,0.0,Islam
2.0,21.0,0.0,Islam
0.0,16.5,0.0,Islam
4.5,32.0,0.0,Islam
2.5,18.5,0.0,Islam
0.0,20.5,0.0,Islam
14.0,19.5,0.5,Islam
0.5,13.5,0.0,Islam
7.5,16.5,1.0,Islam
0.5,4.5,0.0,Islam
0.5,6.5,0.0,Islam
0.0,1.0,0.0,Islam
0.0,1.5,0.0,Islam
0.0,0.0,0.0,Islam
0.0,0.0,0.0,Islam
0.0,0.0,0.0,Islam
0.0,1.5,0.0,Islam
0.0,1.5,1.0,Islam
5.5,29.5,5.5,Islam
0.0,0.0,0.0,Islam
2.5,12.0,3.5,Islam
0.0,2.5,0.0,Islam
0.0,2.5,0.0,Islam
0.0,2.0,0.0,Islam
0.0,1.0,0.0,Islam
5.0,26.0,9.0,Islam
0.5,3.5,0.5,Islam
1.0,6.0,0.5,Islam
0.0,1.5,1.0,Islam
0.5,4.5,0.0,Islam
0.0,3.0,0.0,Islam
0.0,5.5,0.0,Islam
0.0,2.5,0.0,Islam
1.5,2.5,0.0,Islam
0.0,4.5,0.5,Islam
0.0,5.5,0.0,Islam
0.0,6.5,0.5,Islam
0.0,1.0,0.0,Islam
2.5,8.5,2.5,Islam
0.0,4.5,0.0,Islam
0.0,1.5,0.0,Islam
1.0,2.0,1.0,Islam
1.0,5.0,0.0,Islam
0.0,4.5,0.0,Islam
0.0,3.5,0.0,Islam
0.0,0.0,0.0,Islam
0.0,1.0,0.0,Islam
0.0,0.5,0.0,Islam
0.0,0.5,0.0,Islam
0.0,0.5,0.0,Islam
0.0,0.5,0.0,Islam
0.0,0.0,0.0,Islam
0.0,0.0,0.0,Islam
0.0,2.0,0.0,Islam
0.0,6.0,0.0,Islam
1.5,14.0,0.0,Islam
0.0,20.5,0.0,Islam
0.0,3.0,0.0,Islam
0.0,3.5,0.0,Islam
0.0,3.5,0.0,Islam
0.5,6.5,0.0,Islam
4.0,36.5,2.0,Islam
3.5,20.5,1.0,Islam
0.0,25.5,0.5,Islam
0.0,6.0,0.0,Islam
4.5,16.0,0.5,Islam
10.5,7.5,0.5,Islam
2.0,11.5,0.5,Islam
0.0,1.5,0.0,Islam
3.5,28.0,0.5,Islam
3.5,30.0,3.5,Islam
6.0,22.0,1.0,Islam
0.5,10.5,0.5,Islam
9.5,20.5,1.5,Islam
2.0,18.0,1.0,Islam
0.0,18.0,0.0,Islam
6.0,31.0,2.5,Islam
0.0,13.0,0.0,Islam
3.5,17.0,1.5,Islam
0.0,23.0,0.5,Islam
0.0,7.5,0.0,Islam
0.0,8.5,0.0,Islam
0.5,19.5,0.0,Islam
0.5,17.5,1.5,Islam
9.5,33.5,5.0,Islam
37.5,60.0,15.5,Islam
27.5,32.0,4.0,Islam
0.0,3.0,0.0,Islam
8.0,19.5,2.0,Islam
4.0,27.0,1.0,Islam
5.5,13.5,0.5,Islam
14.0,27.0,2.0,Islam
1.0,24.5,1.0,Islam
2.5,18.5,0.0,Islam
5.5,11.5,2.0,Islam
1.0,25.5,0.5,Islam
1.0,10.5,0.0,Islam
0.5,15.0,0.5,Islam
9.5,25.5,2.5,Islam
0.5,10.0,0.0,Islam
5.0,28.0,1.5,Islam
7.5,23.0,0.5,Islam
8.0,15.5,0.5,Islam
3.5,15.5,0.5,Islam
1.5,21.5,1.0,Islam
0.0,18.0,0.0,Islam
0.0,13.0,0.0,Islam
0.0,21.5,0.0,Islam
8.5,14.0,8.0,Islam
14.0,11.5,3.5,Islam
15.5,25.5,14.0,Islam
6.5,11.5,7.5,Islam
2.5,6.0,3.0,Islam
4.0,8.5,1.5,Islam
8.0,25.0,6.5,Islam
0.0,0.0,0.0,Islam
0.5,7.0,2.5,Islam
0.0,7.0,0.5,Islam
0.0,3.5,0.0,Islam
0.0,5.5,0.0,Islam
0.5,6.0,4.0,Islam
2.5,7.0,0.5,Islam
1.0,9.0,0.0,Islam
0.0,1.0,0.0,Islam
4.0,8.0,2.0,Islam
0.0,6.0,2.0,Islam
14.0,35.5,14.0,Islam
7.5,23.0,3.5,Islam
4.5,17.0,4.5,Islam
3.0,6.0,1.5,Islam
1.5,5.0,0.5,Islam
0.5,4.0,0.0,Islam
0.0,3.5,0.0,Islam
0.0,2.0,0.0,Islam
3.0,8.5,2.0,Islam
0.0,0.0,0.0,Islam
0.0,8.0,0.5,Islam
6.0,24.0,5.0,Islam
0.0,6.5,0.0,Islam
0.0,8.0,0.0,Islam
0.0,6.0,0.0,Islam
9.0,31.5,3.0,Islam
0.0,7.5,0.0,Islam
0.0,7.5,0.0,Islam
0.0,10.5,0.0,Islam
0.5,7.0,0.5,Islam
2.5,18.0,0.5,Islam
0.0,5.0,0.0,Islam
4.0,8.0,1.5,Islam
2.0,6.5,0.5,Islam
2.0,14.0,1.0,Islam
0.0,1.0,0.0,Islam
0.0,1.0,0.0,Islam
0.0,2.0,0.0,Islam
0.0,1.5,0.0,Islam
0.0,6.5,0.0,Islam
0.0,6.5,0.5,Islam
6.5,20.5,9.0,Islam
3.5,1.0,0.0,Islam
4.0,13.0,4.5,Islam
0.0,1.0,0.0,Islam
3.0,10.0,3.5,Islam
0.0,0.0,0.0,Islam
1.0,6.5,1.0,Islam
4.0,10.5,1.0,Islam
7.5,13.5,2.0,Islam
5.5,10.0,4.0,Islam
0.0,0.0,0.0,Islam
13.0,33.0,4.5,Islam
3.5,10.0,1.0,Islam
0.0,1.5,0.5,Islam
0.0,0.5,0.0,Islam
0.0,2.5,0.0,Islam
0.5,2.5,0.0,Islam
6.5,21.0,4.0,Islam
11.0,26.0,4.0,Islam
8.0,16.0,2.0,Islam
5.0,9.0,0.5,Islam
0.0,4.5,0.5,Islam
8.0,11.0,2.0,Islam
11.5,10.0,1.0,Islam
0.0,0.5,0.0,Islam
0.0,2.5,0.0,Islam
6.5,18.0,8.0,Islam
9.5,15.5,3.0,Islam
7.5,21.5,5.0,Islam
5.0,7.5,3.5,Islam
7.5,16.5,4.0,Islam
4.5,7.0,2.5,Islam
1.5,13.5,1.5,Islam
17.5,29.0,2.0,Islam
4.5,6.5,3.0,Islam
3.5,5.0,0.5,Islam
4.0,8.5,1.5,Islam
12.5,26.0,4.0,Islam
1.5,14.5,2.0,Islam
10.5,27.5,9.5,Islam
0.0,0.0,0.0,Islam
0.0,0.0,0.0,Islam
8.0,19.5,3.0,Islam
3.0,5.0,2.0,Islam
0.0,9.0,0.5,Islam
0.5,6.0,0.0,Islam
1.0,19.5,0.5,Islam
0.0,2.0,0.0,Islam
4.0,14.0,0.5,Islam
27.5,36.0,6.5,Islam
27.5,36.0,6.5,Islam
27.5,36.0,6.5,Islam
0.0,0.0,0.0,Islam
0.0,1.0,0.0,Islam
1.5,14.0,1.0,Islam
0.0,0.0,0.0,Islam
2.0,2.0,0.0,Islam
0.0,16.0,1.5,Islam
0.0,8.5,0.0,Islam
0.0,6.0,0.0,Islam
1.5,12.0,0.0,Islam
13.0,39.5,3.5,Islam
7.5,19.5,0.5,Islam
0.5,17.5,0.0,Islam
1.0,2.0,0.0,Islam
39.0,46.5,18.5,Islam
30.5,28.0,7.5,Islam
3.0,11.0,2.0,Islam
3.0,6.0,1.0,Islam
1.0,9.0,0.0,Islam
2.5,9.0,0.5,Islam
1.5,7.0,0.5,Islam
1.5,11.0,1.0,Islam
0.0,0.5,0.0,Islam
1.0,2.0,0.0,Islam
0.0,0.5,0.0,Islam
12.5,32.5,9.5,Islam
0.0,5.5,0.0,Islam
0.5,12.0,0.0,Islam
2.0,12.0,0.0,Islam
3.0,7.5,0.0,Islam
8.0,15.0,2.5,Islam
0.0,0.5,1.0,Islam
5.5,7.5,7.5,Islam
0.5,4.0,1.5,Islam
0.0,0.0,0.0,Islam
8.5,19.0,7.0,Islam
10.5,17.5,3.0,Islam
0.5,3.0,0.5,Islam
0.0,2.0,0.5,Islam
0.0,6.5,0.0,Islam
0.0,7.0,0.0,Islam
0.5,2.5,0.0,Islam
0.0,1.0,0.0,Islam
0.0,0.5,0.0,Islam
0.5,21.0,0.0,Islam
0.5,1.5,0.0,Islam
0.0,2.0,0.0,Islam
4.5,2.5,0.0,Islam
0.0,7.5,0.0,Islam
19.0,37.5,9.0,Islam
6.5,14.5,1.5,Islam
0.0,0.0,0.0,Islam
0.0,2.0,0.0,Islam
0.5,0.0,0.0,Islam
2.0,16.0,0.5,Islam
1.0,6.0,0.0,Islam
9.0,3.0,0.0,Islam
8.0,4.0,0.0,Islam
11.0,13.0,3.0,Islam
12.0,14.5,2.0,Islam
4.0,8.5,0.5,Islam
18.0,23.0,5.5,Islam
0.0,0.0,0.0,Islam
10.0,15.5,0.5,Islam
1.0,19.5,0.0,Islam
11.0,12.5,3.0,Islam
1.5,4.5,0.0,Islam
4.5,1.0,0.0,Islam
0.0,6.5,0.0,Islam
0.0,1.5,0.0,Islam
0.5,3.5,0.0,Islam
32.5,28.0,1.0,Islam
0.5,12.0,0.0,Islam
2.0,3.0,0.0,Islam
0.0,0.0,0.0,Islam
0.0,0.5,0.0,Islam
0.0,3.5,0.0,Islam
0.0,4.5,0.0,Islam
0.5,9.0,0.0,Islam
0.5,13.0,0.0,Islam
0.5,6.5,0.0,Islam
0.0,7.5,0.0,Islam
0.0,6.0,0.0,Islam
3.5,3.5,1.0,Islam
2.0,3.0,0.0,Islam
0.0,2.5,0.0,Islam
0.0,3.0,0.5,Islam
0.0,0.0,0.0,Islam
0.0,5.0,0.0,Islam
0.0,9.5,0.0,Islam
0.0,2.0,0.0,Islam
0.0,1.0,0.0,Islam
0.0,1.0,0.0,Islam
0.0,4.5,0.0,Islam
0.0,3.5,0.0,Islam
0.0,2.0,0.0,Islam
0.5,1.0,0.0,Islam
0.0,0.0,0.0,Islam
0.0,3.5,0.0,Islam
0.0,1.5,0.0,Islam
2.0,2.0,0.0,Islam
4.5,4.0,1.0,Islam
11.0,5.5,0.0,Islam
4.5,3.5,0.0,Islam
0.0,6.0,0.0,Islam
0.0,7.0,0.0,Islam
0.0,0.5,0.0,Islam
4.0,6.0,0.5,Islam
0.0,0.0,0.0,Islam
0.0,3.5,0.0,Islam
0.0,5.0,0.0,Islam
2.0,6.5,1.5,Islam
0.0,8.0,0.0,Islam
0.0,8.0,0.0,Islam
0.0,3.5,0.0,Islam
0.0,16.0,0.0,Islam
2.5,24.5,3.0,Islam
8.0,30.0,4.0,Islam
2.0,21.5,2.0,Islam
24.5,43.5,11.0,Islam
2.0,14.0,0.5,Islam
5.5,19.0,2.0,Islam
4.5,12.5,0.5,Islam
1.0,11.5,0.0,Islam
7.0,19.5,0.0,Islam
11.0,15.0,2.5,Islam
36.0,43.5,18.0,Islam
11.5,9.5,0.5,Islam
0.0,1.0,0.5,Islam
0.0,8.0,0.0,Islam
1.0,9.0,0.0,Islam
7.5,14.5,2.5,Islam
0.5,9.5,0.0,Islam
5.5,10.5,4.0,Islam
6.5,8.5,7.5,Islam
12.0,17.5,6.0,Islam
4.5,9.5,7.0,Islam
0.5,5.0,4.0,Islam
5.0,5.5,4.0,Islam
8.0,21.0,11.0,Islam
17.5,32.0,14.5,Islam
1.0,4.0,2.0,Islam
2.5,6.5,3.5,Islam
0.0,2.5,0.0,Islam
0.5,3.0,0.5,Islam
1.0,7.5,1.5,Islam
1.0,1.5,0.0,Islam
0.5,1.5,0.0,Islam
2.5,3.0,0.5,Islam
8.5,24.5,4.5,Islam
11.5,26.0,7.0,Islam
0.0,0.0,0.0,Islam
12.5,15.5,7.5,Islam
0.0,2.5,0.0,Islam
0.0,0.0,0.0,Islam
0.0,4.0,0.0,Islam
7.0,9.0,0.5,Islam
7.5,9.0,0.5,Islam
12.0,44.0,4.5,Islam
6.5,18.0,1.5,Islam
1.0,17.0,0.0,Islam
29.5,57.0,9.5,Islam
4.0,1.5,0.0,Islam
0.0,0.0,0.0,Islam
1.0,4.5,0.0,Islam
2.5,28.0,0.5,Islam
1.0,7.5,0.5,Islam
3.5,9.5,1.0,Islam
0.0,0.5,0.0,Islam
2.5,26.5,0.0,Islam
0.0,1.0,0.0,Islam
0.0,2.5,0.0,Islam
0.0,2.5,0.0,Islam
0.5,5.0,0.0,Islam
0.0,10.0,0.5,Islam
1.5,3.5,0.0,Islam
0.5,2.0,0.0,Islam
0.5,1.0,0.0,Islam
6.5,12.5,0.0,Islam
1.0,6.5,0.0,Islam
3.5,5.5,0.0,Islam
2.0,5.0,0.0,Islam
1.0,3.0,0.0,Islam
4.5,34.0,3.5,Islam
10.0,39.0,9.0,Islam
2.0,22.5,0.5,Islam
0.0,2.0,0.0,Islam
13.0,13.5,1.5,Islam
0.0,15.0,0.0,Islam
0.0,1.0,0.0,Islam
0.0,0.5,0.0,Islam
3.5,5.0,0.5,Islam
1.0,3.0,0.0,Islam
17.0,18.0,2.0,Islam
0.5,0.5,0.0,Islam
0.0,3.0,0.0,Islam
5.0,18.5,3.5,Islam
11.0,16.5,2.0,Islam
1.0,14.5,1.0,Islam
3.0,6.0,1.5,Islam
0.0,2.0,0.5,Islam
2.0,2.5,0.0,Islam
31.5,26.0,2.5,Islam
26.0,29.0,2.5,Islam
0.0,0.0,0.0,Islam
23.5,25.0,3.0,Islam
0.5,0.5,0.0,Islam
1.0,2.0,0.0,Islam
0.0,0.5,0.0,Islam
13.0,37.5,9.5,Islam
16.0,27.0,9.0,Islam
0.0,0.5,0.0,Islam
0.5,2.0,0.0,Islam
13.5,46.5,10.5,Islam
2.5,11.5,2.0,Islam
0.0,19.5,0.5,Islam
7.5,24.0,4.5,Islam
1.0,26.5,1.0,Islam
0.0,1.0,0.0,Islam
3.5,7.5,3.0,Islam
5.0,20.5,6.0,Islam
1.0,3.5,1.0,Islam
0.0,0.0,0.0,Islam
1.0,4.5,0.0,Islam
8.0,12.5,0.5,Islam
0.5,5.5,2.0,Islam
0.0,0.5,0.0,Islam
0.0,2.0,0.0,Islam
0.0,3.0,0.0,Islam
0.5,0.5,0.0,Islam
1.0,4.0,0.0,Islam
0.0,5.5,0.0,Islam
0.0,1.0,0.0,Islam
2.0,6.0,1.5,Islam
2.5,14.5,0.5,Islam
0.0,17.0,0.5,Islam
24.5,46.0,9.5,Islam
0.0,0.5,0.0,Islam
0.5,2.5,0.0,Islam
0.0,0.5,0.0,Islam
7.0,15.0,1.5,Islam
0.5,8.0,0.5,Islam
0.5,2.5,0.0,Islam
1.5,5.0,0.0,Islam
0.0,1.0,0.0,Islam
0.5,6.5,0.5,Islam
0.5,8.0,0.0,Islam
2.5,4.0,2.5,Islam
6.0,14.0,1.0,Islam
16.0,18.5,4.5,Islam
7.0,8.5,0.0,Islam
1.5,5.0,0.0,Islam
4.0,6.5,1.0,Islam
0.0,0.0,0.0,Islam
0.0,0.5,0.0,Islam
0.0,1.0,0.0,Islam
0.0,0.5,0.5,Islam
3.5,4.0,0.5,Islam
0.0,1.0,0.5,Islam
0.0,2.0,0.0,Islam
6.0,7.0,1.5,Islam
0.0,3.5,0.0,Islam
0.0,0.0,0.0,Islam
0.5,6.0,0.0,Islam
0.0,1.0,0.0,Islam
0.0,0.5,0.0,Islam
1.5,3.0,0.0,Islam
0.5,6.0,0.0,Islam
0.5,5.5,0.0,Islam
0.0,1.0,0.0,Islam
2.5,2.5,0.5,Islam
0.5,0.0,0.0,Islam
4.5,3.0,0.5,Islam
0.0,0.5,0.0,Islam
2.0,4.0,0.0,Islam
2.0,4.0,0.0,Islam
1.5,9.5,0.5,Islam
21.5,39.5,12.5,Islam
3.0,5.5,0.0,Islam
14.5,15.0,2.0,Islam
1.0,8.0,1.5,Islam
2.5,9.5,1.0,Islam
19.5,23.0,2.5,Islam
1.0,2.5,0.5,Islam
2.5,3.0,1.0,Islam
0.0,0.5,0.0,Islam
1.0,4.5,0.0,Islam
0.0,0.0,0.0,Islam
2.5,5.0,0.0,Islam
1.5,3.0,0.0,Islam
3.5,9.0,0.5,Islam
16.0,24.5,7.0,Islam
1.5,3.5,0.5,Islam
3.5,9.5,0.0,Islam
2.0,8.5,0.0,Islam
0.5,6.0,0.0,Islam
0.0,4.5,0.0,Islam
0.0,0.5,0.0,Islam
0.0,1.5,0.0,Islam
0.0,1.5,0.0,Islam
0.0,1.5,0.0,Islam
0.0,1.5,0.0,Islam
0.0,2.5,0.5,Islam
2.5,12.0,0.5,Islam
15.5,35.5,4.0,Islam
0.5,1.0,0.0,Islam
0.0,1.0,0.0,Islam
0.0,5.0,0.0,Islam
0.0,3.0,0.0,Islam
0.0,2.5,0.0,Islam
0.0,6.5,0.0,Islam
3.0,8.0,0.0,Islam
4.5,11.5,1.0,Islam
5.0,9.0,0.0,Islam
0.5,5.0,0.0,Islam
0.0,1.0,0.0,Islam
0.0,0.0,0.0,Islam
0.0,0.0,0.0,Islam
0.0,0.5,0.0,Islam
0.0,0.5,0.0,Islam
0.0,2.5,0.0,Islam
1.5,2.5,0.0,Islam
0.0,1.0,0.0,Islam
2.5,2.0,0.5,Islam
0.0,1.0,0.0,Islam
0.0,5.5,0.0,Islam
0.0,0.5,0.0,Islam
0.0,0.5,0.0,Islam
0.0,0.0,0.0,Islam
0.0,2.5,0.0,Islam
0.0,2.5,0.0,Islam
0.0,5.0,0.0,Islam
1.0,2.0,0.0,Islam
0.0,7.5,0.5,Islam
6.5,11.0,1.5,Islam
0.0,23.0,0.0,Islam
0.5,29.0,0.0,Islam
0.0,6.0,0.0,Islam
0.0,2.0,0.0,Islam
16.5,47.0,9.0,Islam
0.5,7.0,0.0,Islam
0.0,10.0,0.0,Islam
2.0,22.0,0.5,Islam
0.0,28.0,0.0,Islam
0.0,21.5,0.0,Islam
3.0,22.0,0.0,Islam
0.0,32.0,0.0,Islam
20.5,56.0,7.0,Islam
2.0,27.5,0.0,Islam
18.5,2.0,0.0,Islam
8.0,58.0,3.5,Islam
0.0,28.5,0.0,Islam
4.0,26.5,0.5,Islam
0.0,31.5,0.0,Islam
0.0,30.5,0.5,Islam
10.0,28.5,5.0,Islam
0.0,0.0,0.5,Islam
3.0,14.0,0.0,Islam
0.0,16.0,0.0,Islam
1.0,5.5,0.0,Islam
0.5,10.0,0.0,Islam
1.0,5.5,0.0,Islam
0.5,30.5,0.5,Islam
0.5,20.5,0.0,Islam
3.0,23.5,0.0,Islam
0.5,7.5,0.0,Islam
1.0,8.0,0.0,Islam
6.5,12.0,1.0,Islam
16.0,29.5,1.0,Islam
1.0,26.5,0.0,Islam
0.5,8.0,0.0,Islam
3.0,22.0,0.5,Islam
0.0,0.0,0.0,Islam
0.5,32.0,0.0,Islam
2.5,40.5,0.5,Islam
2.5,40.5,0.5,Islam
10.5,48.0,2.5,Islam
3.0,40.5,0.5,Islam
3.0,40.5,0.5,Islam
16.5,40.0,4.0,Islam
14.5,43.0,4.5,Islam
5.0,16.5,0.0,Islam
5.5,33.5,2.0,Islam
