% Indian_Name_Gender
% Akshay Gulati akshaygulati66[at]yahoo.co.in
% 12/08/2015,12:38:47
% Python Generated ARFF file
% Gender Model Type: Trigrams

@RELATION Gender_Trigrams

@ATTRIBUTE Trigrams_Male  NUMERIC
@ATTRIBUTE Trigrams_Female  NUMERIC
@ATTRIBUTE Trigrams  STRING
@ATTRIBUTE class        {Male,Female}

@DATA
6.0,44.0,dah,Female
0.0,1.0,msa,Female
0.0,4.0,sia,Female
1.0,6.0,naz,Female
3.0,78.0,ika,Female
1.0,2.0,num,Female
1.0,3.0,nza,Female
0.0,1.0,zay,Female
0.0,1.0,nze,Female
0.0,20.0,qah,Female
6.0,75.0,yah,Female
0.0,11.0,kah,Female
30.0,61.0,een,Female
4.0,18.0,fah,Female
0.0,20.0,qah,Female
7.0,2.0,eez,Female
30.0,61.0,een,Female
15.0,7.0,min,Female
30.0,61.0,een,Female
2.0,15.0,tha,Female
0.0,13.0,yla,Female
0.0,1.0,yma,Female
19.0,96.0,ana,Female
0.0,1.0,zfa,Female
1.0,8.0,zia,Female
8.0,59.0,mah,Female
15.0,7.0,min,Female
30.0,61.0,een,Female
2.0,14.0,ema,Female
30.0,61.0,een,Female
1.0,6.0,naz,Female
0.0,2.0,hla,Female
0.0,3.0,ehr,Female
8.0,1.0,adi,Female
1.0,36.0,ila,Female
13.0,66.0,lah,Female
19.0,96.0,ana,Female
30.0,61.0,een,Female
0.0,13.0,yla,Female
1.0,4.0,eza,Female
6.0,2.0,zan,Female
7.0,1.0,aam,Female
8.0,2.0,lan,Female
0.0,1.0,maz,Female
30.0,61.0,een,Female
10.0,53.0,iya,Female
0.0,17.0,iza,Female
1.0,1.0,hua,Female
0.0,2.0,uba,Female
19.0,96.0,ana,Female
1.0,36.0,ila,Female
10.0,53.0,iya,Female
13.0,66.0,lah,Female
2.0,21.0,sah,Female
4.0,2.0,afa,Female
1.0,1.0,ooq,Female
30.0,61.0,een,Female
0.0,5.0,iqa,Female
0.0,20.0,qah,Female
76.0,8.0,dra,Female
76.0,8.0,dra,Female
11.0,112.0,rah,Female
17.0,7.0,ham,Female
0.0,9.0,mra,Female
11.0,112.0,rah,Female
30.0,61.0,een,Female
11.0,112.0,rah,Female
3.0,2.0,wat,Female
0.0,3.0,bia,Female
0.0,8.0,fia,Female
0.0,3.0,oha,Female
19.0,96.0,ana,Female
9.0,24.0,aya,Female
0.0,13.0,nia,Female
0.0,6.0,hia,Female
10.0,53.0,iya,Female
9.0,24.0,aya,Female
4.0,60.0,ina,Female
0.0,13.0,yla,Female
1.0,2.0,uad,Female
1.0,2.0,uad,Female
3.0,3.0,aha,Female
6.0,75.0,yah,Female
0.0,12.0,iha,Female
33.0,9.0,aan,Female
0.0,5.0,uhi,Female
1.0,1.0,udi,Female
0.0,8.0,fia,Female
2.0,9.0,hra,Female
1.0,2.0,uha,Female
19.0,96.0,ana,Female
13.0,66.0,lah,Female
8.0,59.0,mah,Female
7.0,2.0,ayr,Female
1.0,23.0,era,Female
2.0,8.0,uja,Female
4.0,60.0,ina,Female
5.0,59.0,nah,Female
4.0,18.0,fah,Female
19.0,96.0,ana,Female
19.0,96.0,ana,Female
3.0,38.0,ira,Female
10.0,53.0,iya,Female
5.0,59.0,nah,Female
5.0,37.0,ara,Female
11.0,112.0,rah,Female
6.0,8.0,tah,Female
2.0,2.0,bul,Female
1.0,23.0,era,Female
0.0,5.0,mia,Female
10.0,53.0,iya,Female
4.0,60.0,ina,Female
19.0,4.0,mar,Female
9.0,24.0,aya,Female
6.0,75.0,yah,Female
5.0,59.0,nah,Female
0.0,9.0,mra,Female
11.0,112.0,rah,Female
14.0,1.0,das,Female
2.0,1.0,dus,Female
4.0,14.0,nya,Female
10.0,53.0,iya,Female
9.0,24.0,aya,Female
9.0,24.0,aya,Female
6.0,44.0,dah,Female
1.0,23.0,era,Female
6.0,75.0,yah,Female
39.0,6.0,eer,Female
0.0,11.0,lia,Female
13.0,66.0,lah,Female
3.0,10.0,nda,Female
1.0,20.0,ida,Female
25.0,44.0,ani,Female
1.0,23.0,era,Female
37.0,9.0,eem,Female
3.0,38.0,ira,Female
11.0,112.0,rah,Female
6.0,75.0,yah,Female
11.0,39.0,bah,Female
5.0,59.0,nah,Female
11.0,39.0,bah,Female
4.0,26.0,ala,Female
11.0,39.0,bah,Female
1.0,11.0,nna,Female
5.0,37.0,ara,Female
8.0,59.0,mah,Female
11.0,74.0,sha,Female
39.0,6.0,eer,Female
0.0,18.0,ela,Female
1.0,36.0,ila,Female
6.0,75.0,yah,Female
5.0,37.0,ara,Female
0.0,20.0,qah,Female
0.0,2.0,rub,Female
0.0,1.0,vur,Female
0.0,3.0,efa,Female
30.0,61.0,een,Female
30.0,61.0,een,Female
37.0,9.0,eem,Female
8.0,59.0,mah,Female
0.0,1.0,eam,Female
37.0,9.0,eem,Female
2.0,1.0,nim,Female
39.0,6.0,eer,Female
11.0,39.0,bah,Female
11.0,39.0,bah,Female
30.0,61.0,een,Female
6.0,1.0,zim,Female
0.0,5.0,kia,Female
30.0,61.0,een,Female
26.0,4.0,eed,Female
37.0,9.0,eem,Female
17.0,2.0,eeb,Female
6.0,8.0,tah,Female
1.0,23.0,era,Female
5.0,59.0,nah,Female
19.0,96.0,ana,Female
5.0,37.0,ara,Female
3.0,6.0,rya,Female
10.0,2.0,hin,Female
1.0,1.0,wab,Female
9.0,24.0,aya,Female
6.0,8.0,tah,Female
13.0,66.0,lah,Female
0.0,1.0,uml,Female
3.0,5.0,yya,Female
11.0,39.0,bah,Female
11.0,74.0,sha,Female
0.0,2.0,oba,Female
3.0,78.0,ika,Female
0.0,2.0,uba,Female
2.0,3.0,sum,Female
13.0,66.0,lah,Female
3.0,25.0,hah,Female
2.0,1.0,dur,Female
11.0,39.0,bah,Female
2.0,21.0,sah,Female
7.0,1.0,aad,Female
4.0,26.0,ala,Female
4.0,18.0,fah,Female
0.0,17.0,iza,Female
8.0,59.0,mah,Female
8.0,59.0,mah,Female
5.0,59.0,nah,Female
11.0,112.0,rah,Female
0.0,1.0,Umm,Female
6.0,75.0,yah,Female
2.0,3.0,sum,Female
0.0,13.0,nia,Female
2.0,21.0,sah,Female
2.0,4.0,aza,Female
1.0,4.0,nsa,Female
0.0,2.0,osa,Female
0.0,6.0,hia,Female
7.0,6.0,hna,Female
0.0,1.0,swa,Female
11.0,39.0,bah,Female
0.0,4.0,zma,Female
6.0,44.0,dah,Female
3.0,11.0,isa,Female
0.0,1.0,faa,Female
0.0,20.0,qah,Female
0.0,20.0,qah,Female
6.0,75.0,yah,Female
0.0,17.0,iza,Female
1.0,1.0,gma,Female
11.0,39.0,bah,Female
11.0,39.0,bah,Female
1.0,20.0,ida,Female
6.0,44.0,dah,Female
3.0,1.0,huj,Female
8.0,8.0,hat,Female
3.0,25.0,hah,Female
13.0,66.0,lah,Female
3.0,25.0,hah,Female
6.0,75.0,yah,Female
0.0,13.0,nia,Female
10.0,53.0,iya,Female
0.0,1.0,rda,Female
6.0,44.0,dah,Female
11.0,74.0,sha,Female
2.0,22.0,zah,Female
13.0,3.0,san,Female
4.0,18.0,fah,Female
8.0,59.0,mah,Female
2.0,8.0,hma,Female
4.0,18.0,fah,Female
13.0,66.0,lah,Female
8.0,59.0,mah,Female
0.0,7.0,sna,Female
0.0,1.0,iaa,Female
1.0,23.0,era,Female
0.0,1.0,dad,Female
29.0,2.0,dan,Female
7.0,1.0,sal,Female
9.0,4.0,yam,Female
4.0,60.0,ina,Female
1.0,1.0,oot,Female
8.0,59.0,mah,Female
4.0,60.0,ina,Female
5.0,59.0,nah,Female
5.0,37.0,ara,Female
5.0,59.0,nah,Female
15.0,7.0,min,Female
4.0,60.0,ina,Female
2.0,5.0,ine,Female
0.0,7.0,sna,Female
59.0,8.0,man,Female
0.0,1.0,lda,Female
2.0,3.0,mna,Female
11.0,112.0,rah,Female
0.0,4.0,sra,Female
3.0,1.0,sur,Female
11.0,112.0,rah,Female
5.0,37.0,ara,Female
8.0,59.0,mah,Female
11.0,112.0,rah,Female
11.0,112.0,rah,Female
30.0,61.0,een,Female
10.0,53.0,iya,Female
5.0,37.0,ara,Female
30.0,61.0,een,Female
11.0,112.0,rah,Female
6.0,44.0,dah,Female
3.0,38.0,ira,Female
11.0,112.0,rah,Female
2.0,9.0,hra,Female
0.0,3.0,raa,Female
11.0,112.0,rah,Female
1.0,20.0,ida,Female
4.0,60.0,ina,Female
0.0,2.0,nab,Female
11.0,112.0,rah,Female
0.0,1.0,ton,Female
0.0,5.0,kia,Female
11.0,112.0,rah,Female
6.0,75.0,yah,Female
0.0,2.0,lfa,Female
13.0,66.0,lah,Female
0.0,32.0,ena,Female
0.0,1.0,rud,Female
6.0,75.0,yah,Female
5.0,37.0,ara,Female
30.0,61.0,een,Female
0.0,32.0,ena,Female
5.0,59.0,nah,Female
4.0,18.0,fah,Female
4.0,60.0,ina,Female
10.0,53.0,iya,Female
6.0,75.0,yah,Female
4.0,60.0,ina,Female
0.0,2.0,rqa,Female
11.0,112.0,rah,Female
3.0,1.0,taj,Female
33.0,9.0,aan,Female
0.0,1.0,yba,Female
0.0,2.0,nab,Female
5.0,59.0,nah,Female
5.0,5.0,oon,Female
5.0,59.0,nah,Female
0.0,7.0,eba,Female
0.0,32.0,ena,Female
2.0,3.0,nat,Female
7.0,6.0,hna,Female
2.0,9.0,hra,Female
0.0,13.0,nia,Female
4.0,60.0,ina,Female
1.0,1.0,lay,Female
5.0,59.0,nah,Female
2.0,10.0,eta,Female
11.0,112.0,rah,Female
30.0,3.0,yan,Female
10.0,6.0,eya,Female
0.0,3.0,oha,Female
6.0,5.0,rin,Female
1.0,1.0,hha,Female
2.0,9.0,hra,Female
1.0,5.0,ura,Female
3.0,38.0,ira,Female
11.0,112.0,rah,Female
98.0,14.0,han,Female
0.0,1.0,oya,Female
0.0,11.0,ria,Female
32.0,1.0,ash,Female
6.0,44.0,dah,Female
6.0,44.0,dah,Female
0.0,2.0,ubi,Female
3.0,38.0,ira,Female
11.0,112.0,rah,Female
0.0,2.0,yra,Female
1.0,23.0,era,Female
2.0,9.0,hra,Female
11.0,112.0,rah,Female
0.0,2.0,hur,Female
1.0,12.0,kha,Female
1.0,12.0,kha,Female
0.0,2.0,lfa,Female
4.0,18.0,fah,Female
0.0,1.0,zum,Female
11.0,112.0,rah,Female
5.0,59.0,nah,Female
0.0,1.0,yva,Female
5.0,1.0,ron,Male
2.0,0.0,ott,Male
2.0,0.0,Abe,Male
1.0,1.0,bel,Male
2.0,0.0,ner,Male
17.0,7.0,ham,Male
24.0,5.0,ram,Male
1.0,1.0,lom,Male
3.0,0.0,dam,Male
2.0,0.0,den,Male
2.0,0.0,lai,Male
1.0,0.0,dli,Male
3.0,0.0,mon,Male
1.0,0.0,nai,Male
4.0,7.0,jah,Male
1.0,0.0,mos,Male
1.0,0.0,rew,Male
24.0,5.0,ram,Male
5.0,1.0,ron,Male
5.0,2.0,her,Male
29.0,2.0,dan,Male
3.0,2.0,tal,Male
1.0,0.0,viv,Male
8.0,0.0,rak,Male
2.0,1.0,bas,Male
3.0,0.0,art,Male
9.0,0.0,rth,Male
2.0,0.0,mew,Male
2.0,0.0,mew,Male
1.0,0.0,uch,Male
3.0,0.0,Ben,Male
15.0,7.0,min,Male
1.0,0.0,njy,Male
3.0,0.0,nny,Male
3.0,0.0,son,Male
1.0,0.0,oaz,Male
1.0,1.0,ale,Male
2.0,0.0,leb,Male
6.0,0.0,aim,Male
2.0,0.0,ent,Male
2.0,0.0,lit,Male
29.0,2.0,Dan,Male
7.0,1.0,iel,Male
1.0,0.0,non,Male
1.0,0.0,nyl,Male
1.0,0.0,ave,Male
2.0,0.0,vid,Male
1.0,0.0,nic,Male
3.0,0.0,ben,Male
2.0,0.0,den,Male
2.0,0.0,ard,Male
13.0,4.0,rat,Male
4.0,2.0,rem,Male
20.0,1.0,tan,Male
7.0,0.0,zar,Male
1.0,2.0,Eli,Male
4.0,7.0,jah,Male
11.0,74.0,sha,Male
4.0,7.0,jah,Male
1.0,1.0,kan,Male
2.0,0.0,ott,Male
1.0,0.0,Ely,Male
5.0,1.0,uel,Male
5.0,1.0,uel,Male
1.0,0.0,och,Male
6.0,0.0,aim,Male
5.0,1.0,ron,Male
20.0,1.0,tan,Male
98.0,14.0,han,Male
4.0,4.0,yal,Male
1.0,0.0,ial,Male
7.0,1.0,iel,Male
1.0,1.0,zra,Male
1.0,0.0,vel,Male
1.0,0.0,lix,Male
1.0,0.0,cis,Male
2.0,0.0,abe,Male
7.0,1.0,iel,Male
15.0,24.0,ali,Male
7.0,1.0,nit,Male
1.0,0.0,hom,Male
1.0,0.0,eon,Male
2.0,0.0,Gil,Male
1.0,0.0,ead,Male
2.0,0.0,lon,Male
1.0,0.0,Gur,Male
17.0,7.0,Ham,Male
8.0,0.0,bal,Male
59.0,8.0,man,Male
2.0,5.0,hel,Male
1.0,0.0,sea,Male
59.0,8.0,man,Male
1.0,0.0,bod,Male
2.0,0.0,Ike,Male
3.0,38.0,Ira,Male
24.0,5.0,ram,Male
1.0,0.0,aac,Male
9.0,14.0,iah,Male
5.0,3.0,ael,Male
5.0,3.0,ael,Male
12.0,3.0,ail,Male
5.0,3.0,ael,Male
10.0,4.0,rit,Male
1.0,0.0,zzy,Male
1.0,0.0,cob,Male
1.0,0.0,don,Male
1.0,0.0,ake,Male
1.0,0.0,mes,Male
6.0,5.0,eth,Male
4.0,0.0,red,Male
63.0,2.0,ath,Male
5.0,1.0,ron,Male
1.0,0.0,ett,Male
29.0,0.0,van,Male
2.0,0.0,ven,Male
1.0,0.0,Jeb,Male
9.0,14.0,iah,Male
1.0,0.0,Jed,Male
9.0,14.0,iah,Male
1.0,0.0,ens,Male
4.0,0.0,red,Male
1.0,0.0,emy,Male
3.0,0.0,rod,Male
1.0,0.0,ick,Male
3.0,0.0,rod,Male
1.0,0.0,hro,Male
1.0,0.0,Jim,Male
11.0,1.0,him,Male
1.0,0.0,Job,Male
1.0,0.0,Joe,Male
1.0,0.0,oel,Male
1.0,0.0,oey,Male
1.0,0.0,ohn,Male
98.0,14.0,han,Male
3.0,0.0,nny,Male
1.0,0.0,Jon,Male
5.0,59.0,nah,Male
3.0,1.0,nas,Male
98.0,14.0,han,Male
1.0,1.0,hon,Male
3.0,0.0,nny,Male
2.0,0.0,sef,Male
1.0,0.0,eph,Male
13.0,2.0,osh,Male
1.0,1.0,hua,Male
4.0,1.0,hwa,Male
9.0,14.0,iah,Male
8.0,0.0,bal,Male
1.0,0.0,Jud,Male
6.0,44.0,dah,Male
1.0,0.0,udd,Male
1.0,0.0,alb,Male
2.0,0.0,leb,Male
1.0,0.0,dem,Male
1.0,6.0,naz,Male
1.0,0.0,obe,Male
1.0,0.0,per,Male
9.0,1.0,ban,Male
1.0,0.0,nce,Male
1.0,1.0,rus,Male
5.0,1.0,uel,Male
1.0,0.0,Lev,Male
1.0,3.0,evi,Male
1.0,0.0,Lot,Male
1.0,0.0,uke,Male
5.0,2.0,her,Male
3.0,8.0,chi,Male
1.0,0.0,olm,Male
5.0,1.0,uel,Male
1.0,0.0,ark,Male
2.0,0.0,att,Male
1.0,0.0,hew,Male
1.0,0.0,eir,Male
2.0,0.0,del,Male
1.0,0.0,cah,Male
5.0,3.0,ael,Male
2.0,0.0,ike,Male
2.0,0.0,she,Male
1.0,0.0,cai,Male
1.0,0.0,ses,Male
2.0,0.0,she,Male
2.0,3.0,Nat,Male
1.0,0.0,ate,Male
98.0,14.0,han,Male
7.0,1.0,iel,Male
3.0,0.0,rod,Male
1.0,0.0,oah,Male
1.0,0.0,oam,Male
1.0,0.0,ded,Male
3.0,1.0,ren,Male
1.0,3.0,ice,Male
1.0,0.0,eas,Male
10.0,7.0,nan,Male
7.0,0.0,wan,Male
5.0,3.0,ael,Male
3.0,0.0,ben,Male
2.0,0.0,ard,Male
3.0,0.0,son,Male
3.0,0.0,son,Male
5.0,1.0,uel,Male
1.0,0.0,aul,Male
6.0,5.0,eth,Male
1.0,0.0,omo,Male
3.0,11.0,bha,Male
3.0,0.0,mon,Male
29.0,0.0,van,Male
3.0,0.0,mon,Male
3.0,0.0,hen,Male
2.0,0.0,mai,Male
19.0,4.0,mar,Male
2.0,1.0,mas,Male
2.0,0.0,ias,Male
4.0,4.0,vya,Male
9.0,14.0,iah,Male
7.0,1.0,iel,Male
2.0,5.0,ine,Male
2.0,5.0,hel,Male
1.0,0.0,tor,Male
2.0,0.0,ent,Male
1.0,0.0,kov,Male
4.0,0.0,did,Male
2.0,0.0,gil,Male
4.0,1.0,nis,Male
4.0,0.0,het,Male
5.0,1.0,ron,Male
2.0,2.0,uda,Male
6.0,44.0,dah,Male
1.0,1.0,udi,Male
4.0,0.0,red,Male
9.0,24.0,aya,Male
1.0,0.0,tro,Male
5.0,59.0,nah,Male
2.0,0.0,sef,Male
1.0,0.0,efu,Male
7.0,1.0,val,Male
1.0,0.0,ach,Male
9.0,14.0,iah,Male
1.0,1.0,ary,Male
1.0,0.0,ack,Male
59.0,8.0,man,Male
11.0,0.0,mir,Male
6.0,2.0,Zan,Male
4.0,0.0,red,Male
4.0,0.0,vad,Male
2.0,0.0,lon,Male
1.0,0.0,Zed,Male
9.0,14.0,iah,Male
1.0,0.0,eke,Male
1.0,0.0,Zev,Male
1.0,0.0,Ziv,Male
1.0,1.0,bin,Male
6.0,75.0,yah,Female
0.0,2.0,bie,Female
0.0,4.0,bby,Female
12.0,3.0,ail,Female
0.0,4.0,bra,Female
1.0,11.0,nna,Female
6.0,44.0,dah,Female
4.0,60.0,ina,Female
2.0,5.0,ine,Female
0.0,1.0,res,Female
7.0,1.0,din,Female
4.0,60.0,ina,Female
2.0,15.0,tha,Female
4.0,5.0,ava,Female
64.0,18.0,ish,Female
0.0,1.0,lsa,Female
0.0,2.0,zza,Female
2.0,5.0,iva,Female
0.0,7.0,ssa,Female
0.0,11.0,lia,Female
0.0,7.0,ssa,Female
10.0,53.0,iya,Female
0.0,17.0,iza,Female
0.0,2.0,ize,Female
5.0,2.0,ris,Female
4.0,1.0,ais,Female
0.0,3.0,Ann,Female
0.0,1.0,nne,Female
0.0,1.0,nie,Female
0.0,1.0,not,Female
1.0,3.0,ice,Female
19.0,3.0,ith,Female
3.0,7.0,lla,Female
3.0,7.0,lla,Female
6.0,5.0,rin,Female
5.0,37.0,ara,Female
0.0,3.0,ret,Female
0.0,11.0,lia,Female
3.0,38.0,ira,Female
2.0,5.0,iva,Female
9.0,24.0,Aya,Female
4.0,26.0,ala,Female
0.0,13.0,yla,Female
0.0,7.0,eba,Female
0.0,2.0,cca,Female
0.0,1.0,cka,Female
0.0,1.0,cky,Female
0.0,2.0,ess,Female
0.0,2.0,sie,Female
6.0,5.0,eth,Female
0.0,2.0,any,Female
0.0,1.0,sda,Female
0.0,1.0,tsy,Female
4.0,60.0,ina,Female
0.0,1.0,tty,Female
13.0,66.0,lah,Female
1.0,7.0,uma,Female
1.0,5.0,cha,Female
0.0,18.0,ela,Female
0.0,1.0,rol,Female
0.0,13.0,yla,Female
1.0,3.0,ice,Female
19.0,96.0,ana,Female
4.0,5.0,ava,Female
2.0,5.0,iva,Female
0.0,3.0,lle,Female
25.0,44.0,ani,Female
0.0,5.0,ica,Female
5.0,37.0,ara,Female
4.0,5.0,ava,Female
1.0,20.0,ida,Female
19.0,96.0,ana,Female
0.0,2.0,bie,Female
0.0,4.0,bby,Female
11.0,112.0,rah,Female
0.0,4.0,bra,Female
0.0,32.0,ena,Female
1.0,36.0,ila,Female
13.0,66.0,lah,Female
0.0,32.0,ena,Female
1.0,11.0,nna,Female
0.0,6.0,ora,Female
11.0,112.0,rah,Female
10.0,4.0,rit,Female
19.0,96.0,ana,Female
4.0,60.0,ina,Female
5.0,59.0,nah,Female
0.0,17.0,iza,Female
0.0,1.0,dna,Female
0.0,11.0,lia,Female
0.0,6.0,ora,Female
6.0,5.0,eth,Female
0.0,17.0,iza,Female
6.0,5.0,eth,Female
6.0,5.0,eth,Female
0.0,1.0,yse,Female
0.0,1.0,nye,Female
13.0,66.0,lah,Female
0.0,1.0,ter,Female
19.0,96.0,ana,Female
2.0,3.0,Eva,Female
2.0,5.0,ine,Female
0.0,1.0,Eve,Female
0.0,1.0,vie,Female
19.0,3.0,ith,Female
1.0,1.0,hon,Female
1.0,1.0,ity,Female
1.0,7.0,uma,Female
0.0,4.0,bby,Female
1.0,1.0,abi,Female
0.0,1.0,aby,Female
3.0,10.0,ada,Female
0.0,1.0,fna,Female
12.0,3.0,ail,Female
0.0,3.0,lle,Female
0.0,11.0,lia,Female
3.0,4.0,lya,Female
4.0,14.0,nya,Female
1.0,36.0,ila,Female
3.0,7.0,lla,Female
0.0,1.0,yle,Female
0.0,6.0,ora,Female
0.0,1.0,zit,Female
0.0,1.0,fen,Female
13.0,66.0,lah,Female
3.0,7.0,lla,Female
0.0,1.0,sis,Female
0.0,11.0,ona,Female
0.0,7.0,ili,Female
0.0,2.0,tel,Female
0.0,2.0,tel,Female
0.0,17.0,iza,Female
0.0,1.0,ace,Female
10.0,4.0,rit,Female
2.0,21.0,sah,Female
5.0,59.0,nah,Female
0.0,8.0,dia,Female
0.0,1.0,dva,Female
1.0,2.0,dya,Female
1.0,36.0,ila,Female
3.0,10.0,nda,Female
0.0,1.0,ope,Female
76.0,8.0,dra,Female
0.0,5.0,kia,Female
19.0,96.0,ana,Female
0.0,7.0,ssa,Female
11.0,74.0,sha,Female
0.0,18.0,ela,Female
0.0,11.0,ria,Female
0.0,2.0,oba,Female
0.0,1.0,dyn,Female
5.0,3.0,ael,Female
0.0,2.0,nae,Female
1.0,3.0,ice,Female
0.0,29.0,ima,Female
4.0,1.0,nis,Female
11.0,74.0,sha,Female
0.0,5.0,ica,Female
0.0,2.0,sie,Female
1.0,1.0,bel,Female
0.0,1.0,oan,Female
0.0,1.0,die,Female
3.0,7.0,lla,Female
3.0,10.0,nda,Female
1.0,11.0,nna,Female
19.0,96.0,ana,Female
0.0,1.0,Joy,Female
19.0,96.0,ana,Female
19.0,3.0,ith,Female
0.0,1.0,udy,Female
4.0,60.0,ina,Female
7.0,1.0,iel,Female
13.0,66.0,lah,Female
4.0,14.0,nya,Female
3.0,1.0,ren,Female
1.0,8.0,zia,Female
9.0,14.0,iah,Female
6.0,7.0,tra,Female
4.0,5.0,ava,Female
5.0,3.0,ael,Female
0.0,1.0,Lea,Female
0.0,2.0,eah,Female
0.0,1.0,eia,Female
0.0,32.0,ena,Female
0.0,3.0,via,Female
0.0,11.0,Lia,Female
0.0,3.0,bba,Female
0.0,4.0,bby,Female
0.0,6.0,ora,Female
3.0,11.0,isa,Female
0.0,1.0,bet,Female
19.0,96.0,ana,Female
0.0,3.0,via,Female
0.0,17.0,iza,Female
6.0,5.0,eth,Female
0.0,1.0,ois,Female
1.0,11.0,nna,Female
1.0,2.0,ola,Female
1.0,1.0,lha,Female
4.0,60.0,ina,Female
0.0,18.0,ela, Female
