% Indian_Name_Gender
% Akshay Gulati akshaygulati66[at]yahoo.co.in
% 12/08/2015,12:38:47
% Python Generated ARFF file
% Gender Model Type: Bigrams_2

@RELATION Gender_Bigrams_2

@ATTRIBUTE Bigram_2_Male  NUMERIC
@ATTRIBUTE Bigram_2_Female  NUMERIC
@ATTRIBUTE Bigram_2  STRING
@ATTRIBUTE class        {Male,Female}

@DATA
64.0,220.0,em,Female
44.0,11.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,er,Female
73.0,16.0,ea,Female
64.0,220.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,ub,Female
6.0,2.0,ur,Female
25.0,6.0,ea,Female
64.0,220.0,en,Female
57.0,65.0,en,Female
57.0,65.0,em,Female
44.0,11.0,ah,Female
269.0,617.0,am,Female
113.0,36.0,em,Female
44.0,11.0,im,Female
59.0,6.0,er,Female
73.0,16.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,en,Female
57.0,65.0,im,Female
59.0,6.0,ia,Female
66.0,611.0,en,Female
57.0,65.0,ed,Female
40.0,5.0,em,Female
44.0,11.0,eb,Female
24.0,2.0,ah,Female
269.0,617.0,ea,Female
64.0,220.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,aa,Female
131.0,401.0,ya,Female
73.0,168.0,in,Female
90.0,29.0,ab,Female
34.0,11.0,ya,Female
73.0,168.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ul,Female
35.0,7.0,ya,Female
73.0,168.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,oa,Female
4.0,51.0,ia,Female
66.0,611.0,ua,Female
39.0,98.0,um,Female
9.0,15.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ur,Female
25.0,6.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ad,Female
121.0,10.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,Um,Female
9.0,15.0,ah,Female
269.0,617.0,um,Female
9.0,15.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,Ua,Female
39.0,98.0,oa,Female
4.0,51.0,ia,Female
66.0,611.0,Ua,Female
39.0,98.0,Ua,Female
39.0,98.0,ah,Female
269.0,617.0,Ua,Female
39.0,98.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,uj,Female
11.0,1.0,at,Female
139.0,37.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ya,Female
73.0,168.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,ea,Female
64.0,220.0,ah,Female
269.0,617.0,an,Female
423.0,65.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,aa,Female
131.0,401.0,ea,Female
64.0,220.0,ad,Female
121.0,10.0,an,Female
423.0,65.0,al,Female
138.0,55.0,am,Female
113.0,36.0,ia,Female
66.0,611.0,ot,Female
8.0,2.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,in,Female
90.0,29.0,ia,Female
66.0,611.0,ie,Female
5.0,23.0,aa,Female
131.0,401.0,an,Female
423.0,65.0,ea,Female
64.0,220.0,ua,Female
39.0,98.0,ah,Female
269.0,617.0,ua,Female
39.0,98.0,ur,Female
25.0,6.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,en,Female
57.0,65.0,ya,Female
73.0,168.0,aa,Female
131.0,401.0,en,Female
57.0,65.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,ab,Female
34.0,11.0,ah,Female
269.0,617.0,on,Female
26.0,8.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,ea,Female
64.0,220.0,ud,Female
15.0,3.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,en,Female
57.0,65.0,ea,Female
64.0,220.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ya,Female
73.0,168.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,aj,Female
77.0,4.0,an,Female
423.0,65.0,ya,Female
73.0,168.0,ab,Female
34.0,11.0,ah,Female
269.0,617.0,on,Female
26.0,8.0,ah,Female
269.0,617.0,ea,Female
64.0,220.0,ea,Female
64.0,220.0,at,Female
139.0,37.0,ea,Female
64.0,220.0,ea,Female
64.0,220.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,ay,Female
56.0,11.0,ah,Female
269.0,617.0,ea,Female
64.0,220.0,ah,Female
269.0,617.0,an,Female
423.0,65.0,ya,Female
73.0,168.0,oa,Female
4.0,51.0,in,Female
90.0,29.0,oa,Female
4.0,51.0,oa,Female
4.0,51.0,ua,Female
39.0,98.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,an,Female
423.0,65.0,ya,Female
73.0,168.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ui,Female
20.0,45.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ya,Female
73.0,168.0,ea,Female
64.0,220.0,ua,Female
39.0,98.0,ah,Female
269.0,617.0,ur,Female
25.0,6.0,ya,Female
73.0,168.0,ea,Female
64.0,220.0,ua,Female
39.0,98.0,ah,Female
269.0,617.0,um,Female
9.0,15.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ya,Female
73.0,168.0,on,Female
26.0,8.0,ot,Male
8.0,2.0,Ae,Male
6.0,7.0,el,Male
48.0,18.0,er,Male
73.0,16.0,am,Male
113.0,36.0,am,Male
113.0,36.0,om,Male
6.0,2.0,am,Male
113.0,36.0,en,Male
57.0,65.0,ai,Male
178.0,242.0,Ai,Male
178.0,242.0,on,Male
26.0,8.0,ai,Male
178.0,242.0,ah,Male
269.0,617.0,os,Male
4.0,2.0,ew,Male
4.0,0.0,am,Male
113.0,36.0,on,Male
26.0,8.0,er,Male
73.0,16.0,an,Male
423.0,65.0,al,Male
138.0,55.0,iv,Male
15.0,0.0,ak,Male
59.0,10.0,as,Male
75.0,11.0,at,Male
139.0,37.0,ah,Male
269.0,617.0,ew,Male
4.0,0.0,ew,Male
4.0,0.0,uh,Male
29.0,4.0,en,Male
57.0,65.0,in,Male
90.0,29.0,ey,Male
11.0,5.0,ey,Male
11.0,5.0,on,Male
26.0,8.0,az,Male
36.0,12.0,ae,Male
6.0,7.0,eb,Male
24.0,2.0,im,Male
59.0,6.0,et,Male
41.0,6.0,it,Male
117.0,9.0,an,Male
423.0,65.0,el,Male
48.0,18.0,on,Male
26.0,8.0,yl,Male
7.0,1.0,ae,Male
6.0,7.0,id,Male
55.0,1.0,ic,Male
1.0,0.0,en,Male
57.0,65.0,en,Male
57.0,65.0,ad,Male
121.0,10.0,at,Male
139.0,37.0,em,Male
44.0,11.0,an,Male
423.0,65.0,ar,Male
264.0,30.0,Ei,Male
6.0,22.0,ah,Male
269.0,617.0,ia,Male
66.0,611.0,ah,Male
269.0,617.0,an,Male
423.0,65.0,ot,Male
8.0,2.0,Ey,Male
11.0,5.0,el,Male
48.0,18.0,el,Male
48.0,18.0,oh,Male
25.0,2.0,im,Male
59.0,6.0,on,Male
26.0,8.0,an,Male
423.0,65.0,an,Male
423.0,65.0,al,Male
138.0,55.0,al,Male
138.0,55.0,el,Male
48.0,18.0,Ea,Male
64.0,220.0,el,Male
48.0,18.0,ix,Male
1.0,0.0,is,Male
20.0,11.0,ae,Male
6.0,7.0,el,Male
48.0,18.0,ai,Male
178.0,242.0,it,Male
117.0,9.0,om,Male
6.0,2.0,on,Male
26.0,8.0,il,Male
66.0,10.0,ad,Male
121.0,10.0,on,Male
26.0,8.0,ur,Male
25.0,6.0,am,Male
113.0,36.0,al,Male
138.0,55.0,an,Male
423.0,65.0,el,Male
48.0,18.0,ea,Male
64.0,220.0,an,Male
423.0,65.0,od,Male
15.0,0.0,Ie,Male
5.0,23.0,Ia,Male
66.0,611.0,am,Male
113.0,36.0,ac,Male
1.0,0.0,ah,Male
269.0,617.0,el,Male
48.0,18.0,el,Male
48.0,18.0,il,Male
66.0,10.0,el,Male
48.0,18.0,it,Male
117.0,9.0,Iy,Male
4.0,4.0,ob,Male
5.0,2.0,on,Male
26.0,8.0,ae,Male
6.0,7.0,es,Male
10.0,5.0,eh,Male
183.0,13.0,ed,Male
40.0,5.0,ah,Male
269.0,617.0,on,Male
26.0,8.0,et,Male
41.0,6.0,an,Male
423.0,65.0,en,Male
57.0,65.0,eb,Male
24.0,2.0,ah,Male
269.0,617.0,ed,Male
40.0,5.0,ah,Male
269.0,617.0,es,Male
10.0,5.0,ed,Male
40.0,5.0,ey,Male
11.0,5.0,od,Male
15.0,0.0,ik,Male
48.0,0.0,od,Male
15.0,0.0,eo,Male
1.0,0.0,im,Male
59.0,6.0,im,Male
59.0,6.0,ob,Male
5.0,2.0,oe,Male
6.0,3.0,el,Male
48.0,18.0,ey,Male
11.0,5.0,on,Male
26.0,8.0,an,Male
423.0,65.0,oy,Male
2.0,3.0,on,Male
26.0,8.0,ah,Male
269.0,617.0,as,Male
75.0,11.0,an,Male
423.0,65.0,on,Male
26.0,8.0,oy,Male
2.0,3.0,ef,Male
12.0,0.0,eh,Male
183.0,13.0,oh,Male
25.0,2.0,ua,Male
39.0,98.0,oa,Male
4.0,51.0,ah,Male
269.0,617.0,al,Male
138.0,55.0,ud,Male
15.0,3.0,ah,Male
269.0,617.0,ud,Male
15.0,3.0,ab,Male
34.0,11.0,eb,Male
24.0,2.0,em,Male
44.0,11.0,az,Male
36.0,12.0,oe,Male
6.0,3.0,er,Male
73.0,16.0,an,Male
423.0,65.0,ee,Male
23.0,17.0,us,Male
8.0,4.0,el,Male
48.0,18.0,ev,Male
36.0,0.0,ei,Male
6.0,22.0,ot,Male
8.0,2.0,ue,Male
2.0,0.0,er,Male
73.0,16.0,ai,Male
178.0,242.0,om,Male
6.0,2.0,el,Male
48.0,18.0,ak,Male
59.0,10.0,at,Male
139.0,37.0,ew,Male
4.0,0.0,ir,Male
114.0,6.0,el,Male
48.0,18.0,ah,Male
269.0,617.0,el,Male
48.0,18.0,ie,Male
5.0,23.0,ee,Male
23.0,17.0,ai,Male
178.0,242.0,es,Male
10.0,5.0,oe,Male
6.0,3.0,at,Male
139.0,37.0,ae,Male
6.0,7.0,an,Male
423.0,65.0,el,Male
48.0,18.0,od,Male
15.0,0.0,ah,Male
269.0,617.0,am,Male
113.0,36.0,ed,Male
40.0,5.0,en,Male
57.0,65.0,ie,Male
5.0,23.0,as,Male
75.0,11.0,an,Male
423.0,65.0,an,Male
423.0,65.0,el,Male
48.0,18.0,en,Male
57.0,65.0,ad,Male
121.0,10.0,on,Male
26.0,8.0,on,Male
26.0,8.0,el,Male
48.0,18.0,ul,Male
35.0,7.0,eh,Male
183.0,13.0,oo,Male
2.0,2.0,ua,Male
39.0,98.0,on,Male
26.0,8.0,an,Male
423.0,65.0,on,Male
26.0,8.0,en,Male
57.0,65.0,ai,Male
178.0,242.0,ar,Male
264.0,30.0,as,Male
75.0,11.0,as,Male
75.0,11.0,ya,Male
73.0,168.0,ah,Male
269.0,617.0,el,Male
48.0,18.0,ie,Male
5.0,23.0,el,Male
48.0,18.0,or,Male
19.0,7.0,et,Male
41.0,6.0,ov,Male
1.0,0.0,id,Male
55.0,1.0,il,Male
66.0,10.0,is,Male
20.0,11.0,et,Male
41.0,6.0,on,Male
26.0,8.0,ua,Male
39.0,98.0,ah,Male
269.0,617.0,ui,Male
20.0,45.0,ed,Male
40.0,5.0,ya,Male
73.0,168.0,io,Male
2.0,0.0,ah,Male
269.0,617.0,ef,Male
12.0,0.0,eu,Male
23.0,2.0,al,Male
138.0,55.0,ah,Male
269.0,617.0,ah,Male
269.0,617.0,ay,Male
56.0,11.0,ak,Male
59.0,10.0,an,Male
423.0,65.0,ir,Male
114.0,6.0,an,Male
423.0,65.0,ed,Male
40.0,5.0,ad,Male
121.0,10.0,on,Male
26.0,8.0,ed,Male
40.0,5.0,ah,Male
269.0,617.0,ee,Male
23.0,17.0,ev,Male
36.0,0.0,iv,Male
15.0,0.0,in,Male
90.0,29.0,ah,Male
269.0,617.0,ie,Female
5.0,23.0,Ay,Female
56.0,11.0,il,Female
66.0,10.0,Aa,Female
131.0,401.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ie,Female
5.0,23.0,es,Female
10.0,5.0,in,Female
90.0,29.0,ia,Female
66.0,611.0,aa,Female
131.0,401.0,aa,Female
131.0,401.0,ih,Female
111.0,21.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,ea,Female
64.0,220.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,ya,Female
73.0,168.0,ia,Female
66.0,611.0,ie,Female
5.0,23.0,is,Female
20.0,11.0,is,Female
20.0,11.0,An,Female
423.0,65.0,Ae,Female
6.0,7.0,ie,Female
5.0,23.0,ot,Female
8.0,2.0,ie,Female
5.0,23.0,ih,Female
111.0,21.0,ea,Female
64.0,220.0,ea,Female
64.0,220.0,in,Female
90.0,29.0,aa,Female
131.0,401.0,et,Female
41.0,6.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,ya,Female
73.0,168.0,aa,Female
131.0,401.0,ya,Female
73.0,168.0,ea,Female
64.0,220.0,ea,Female
64.0,220.0,ea,Female
64.0,220.0,ey,Female
11.0,5.0,es,Female
10.0,5.0,ie,Female
5.0,23.0,eh,Female
183.0,13.0,ay,Female
56.0,11.0,ea,Female
64.0,220.0,ey,Female
11.0,5.0,ia,Female
66.0,611.0,ey,Female
11.0,5.0,ah,Female
269.0,617.0,ua,Female
39.0,98.0,aa,Female
131.0,401.0,ea,Female
64.0,220.0,ol,Female
3.0,5.0,ya,Female
73.0,168.0,ie,Female
5.0,23.0,aa,Female
131.0,401.0,aa,Female
131.0,401.0,ia,Female
66.0,611.0,ee,Female
23.0,17.0,ai,Female
178.0,242.0,ia,Female
66.0,611.0,aa,Female
131.0,401.0,aa,Female
131.0,401.0,ia,Female
66.0,611.0,aa,Female
131.0,401.0,ie,Female
5.0,23.0,ey,Female
11.0,5.0,ah,Female
269.0,617.0,ea,Female
64.0,220.0,ea,Female
64.0,220.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ea,Female
64.0,220.0,ea,Female
64.0,220.0,oa,Female
4.0,51.0,ah,Female
269.0,617.0,it,Female
117.0,9.0,aa,Female
131.0,401.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,Ea,Female
64.0,220.0,ia,Female
66.0,611.0,oa,Female
4.0,51.0,eh,Female
183.0,13.0,ia,Female
66.0,611.0,eh,Female
183.0,13.0,eh,Female
183.0,13.0,ye,Female
0.0,4.0,ye,Female
0.0,4.0,ah,Female
269.0,617.0,er,Female
73.0,16.0,aa,Female
131.0,401.0,Ea,Female
64.0,220.0,ie,Female
5.0,23.0,Ee,Female
23.0,17.0,ie,Female
5.0,23.0,ih,Female
111.0,21.0,on,Female
26.0,8.0,iy,Female
4.0,4.0,ua,Female
39.0,98.0,ay,Female
56.0,11.0,ai,Female
178.0,242.0,ay,Female
56.0,11.0,aa,Female
131.0,401.0,aa,Female
131.0,401.0,il,Female
66.0,10.0,ie,Female
5.0,23.0,ia,Female
66.0,611.0,ya,Female
73.0,168.0,ya,Female
73.0,168.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,ye,Female
0.0,4.0,oa,Female
4.0,51.0,it,Female
117.0,9.0,en,Female
57.0,65.0,ah,Female
269.0,617.0,ea,Female
64.0,220.0,is,Female
20.0,11.0,oa,Female
4.0,51.0,ii,Female
20.0,100.0,el,Female
48.0,18.0,el,Female
48.0,18.0,ia,Female
66.0,611.0,ae,Female
6.0,7.0,it,Female
117.0,9.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ea,Female
64.0,220.0,ya,Female
73.0,168.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,oe,Female
6.0,3.0,Ia,Female
66.0,611.0,ia,Female
66.0,611.0,aa,Female
131.0,401.0,ya,Female
73.0,168.0,Ia,Female
66.0,611.0,ea,Female
64.0,220.0,ia,Female
66.0,611.0,oa,Female
4.0,51.0,yn,Female
4.0,3.0,el,Female
48.0,18.0,ae,Female
6.0,7.0,ie,Female
5.0,23.0,ia,Female
66.0,611.0,is,Female
20.0,11.0,ua,Female
39.0,98.0,ia,Female
66.0,611.0,ie,Female
5.0,23.0,el,Female
48.0,18.0,an,Female
423.0,65.0,ie,Female
5.0,23.0,ea,Female
64.0,220.0,oa,Female
4.0,51.0,oa,Female
4.0,51.0,aa,Female
131.0,401.0,oy,Female
2.0,3.0,aa,Female
131.0,401.0,ih,Female
111.0,21.0,uy,Female
1.0,1.0,ia,Female
66.0,611.0,el,Female
48.0,18.0,ah,Female
269.0,617.0,ya,Female
73.0,168.0,en,Female
57.0,65.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,aa,Female
131.0,401.0,el,Female
48.0,18.0,ea,Female
64.0,220.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ea,Female
64.0,220.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,iy,Female
4.0,4.0,oa,Female
4.0,51.0,ia,Female
66.0,611.0,et,Female
41.0,6.0,aa,Female
131.0,401.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,eh,Female
183.0,13.0,is,Female
20.0,11.0,oa,Female
4.0,51.0,oa,Female
4.0,51.0,aa,Female
131.0,401.0,ia,Female
66.0,611.0,ea,Female
64.0,220.0,aa,Female
131.0,401.0,ee,Female
23.0,17.0,ai,Female
178.0,242.0,am,Female
113.0,36.0,yn,Female
4.0,3.0,ia,Female
66.0,611.0,aa,Female
131.0,401.0,ay,Female
56.0,11.0,aa,Female
131.0,401.0,ia,Female
66.0,611.0,oa,Female
4.0,51.0,ol,Female
3.0,5.0,ii,Female
20.0,100.0,ie,Female
5.0,23.0,ea,Female
64.0,220.0,ya,Female
73.0,168.0,am,Female
113.0,36.0,oy,Female
2.0,3.0,aa,Female
131.0,401.0,oi,Female
7.0,20.0,ya,Female
73.0,168.0,ie,Female
5.0,23.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,aa,Female
131.0,401.0,ia,Female
66.0,611.0,ea,Female
64.0,220.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ee,Female
23.0,17.0,ia,Female
66.0,611.0,Oi,Female
7.0,20.0,ah,Female
269.0,617.0,el,Female
48.0,18.0,el,Female
48.0,18.0,el,Female
48.0,18.0,it,Female
117.0,9.0,ea,Female
64.0,220.0,ai,Female
178.0,242.0,ea,Female
64.0,220.0,ea,Female
64.0,220.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ea,Female
64.0,220.0,el,Female
48.0,18.0,oa,Female
4.0,51.0,ia,Female
66.0,611.0,oi,Female
7.0,20.0,oi,Female
7.0,20.0,uh,Female
29.0,4.0,ia,Female
66.0,611.0,ay,Female
56.0,11.0,oe,Female
6.0,3.0,aa,Female
131.0,401.0,aa,Female
131.0,401.0,ah,Female
